index,id,gene,species
1974,FBgn0035142,HIPK1,drosophila_melanogaster
1974,WBGene00001994,HIPK1,caenorhabditis_elegans
1974,ENSG00000163349,HIPK1,homo_sapiens
1975,ENSMUSG00000054203,MNDA,mus_musculus
1975,ENSG00000163563,MNDA,homo_sapiens
1976,ENSG00000163565,IFI16,homo_sapiens
1977,ENSMUSG00000072872,RYBP,mus_musculus
1977,ENSXETG00000015914,RYBP,xenopus_tropicalis
1977,FBgn0034763,RYBP,drosophila_melanogaster
1977,ENSG00000163602,RYBP,homo_sapiens
1978,ENSMUSG00000050213,SNIP1,mus_musculus
1978,ENSXETG00000017464,SNIP1,xenopus_tropicalis
1978,FBgn0039943,SNIP1,drosophila_melanogaster
1978,WBGene00016323,SNIP1,caenorhabditis_elegans
1978,ENSG00000163877,SNIP1,homo_sapiens
1979,ENSMUSG00000006527,SFMBT1,mus_musculus
1979,ENSXETG00000032066,SFMBT1,xenopus_tropicalis
1979,ENSG00000163935,SFMBT1,homo_sapiens
1980,ENSMUSG00000039910,CITED2,mus_musculus
1980,ENSXETG00000027807,CITED2,xenopus_tropicalis
1980,ENSG00000164442,CITED2,homo_sapiens
1981,ENSMUSG00000050377,IL31RA,mus_musculus
1981,ENSG00000164509,IL31RA,homo_sapiens
1982,ENSMUSG00000020415,PTTG1,mus_musculus
1982,ENSG00000164611,PTTG1,homo_sapiens
1983,ENSMUSG00000040374,PEX2,mus_musculus
1983,ENSXETG00000017165,PEX2,xenopus_tropicalis
1983,FBgn0035876,PEX2,drosophila_melanogaster
1983,WBGene00004192,PEX2,caenorhabditis_elegans
1983,ENSG00000164751,PEX2,homo_sapiens
1984,ENSMUSG00000022314,RAD21,mus_musculus
1984,ENSXETG00000020783,RAD21,xenopus_tropicalis
1984,FBgn0260987,RAD21,drosophila_melanogaster
1984,WBGene00004737,RAD21,caenorhabditis_elegans
1984,ENSG00000164754,RAD21,homo_sapiens
1985,ENSMUSG00000038622,MED30,mus_musculus
1985,ENSXETG00000020788,MED30,xenopus_tropicalis
1985,FBgn0035149,MED30,drosophila_melanogaster
1985,ENSG00000164758,MED30,homo_sapiens
1986,ENSMUSG00000028484,PSIP1,mus_musculus
1986,ENSXETG00000003303,PSIP1,xenopus_tropicalis
1986,FBgn0039743,PSIP1,drosophila_melanogaster
1986,WBGene00015501,PSIP1,caenorhabditis_elegans
1986,ENSG00000164985,PSIP1,homo_sapiens
1987,ENSMUSG00000020962,GTF2A1,mus_musculus
1987,FBgn0011289,GTF2A1,drosophila_melanogaster
1987,WBGene00004136,GTF2A1,caenorhabditis_elegans
1987,ENSG00000165417,GTF2A1,homo_sapiens
1988,ENSMUSG00000062814,SSX5,mus_musculus
1988,ENSG00000165583,SSX5,homo_sapiens
1989,ENSMUSG00000062814,SSX3,mus_musculus
1989,ENSG00000165584,SSX3,homo_sapiens
1990,ENSMUSG00000021488,NSD1,mus_musculus
1990,FBgn0039559,NSD1,drosophila_melanogaster
1990,ENSG00000165671,NSD1,homo_sapiens
1991,ENSMUSG00000002102,PSMC3,mus_musculus
1991,ENSXETG00000007916,PSMC3,xenopus_tropicalis
1991,FBgn0028684,PSMC3,drosophila_melanogaster
1991,WBGene00004505,PSMC3,caenorhabditis_elegans
1991,ENSG00000165916,PSMC3,homo_sapiens
1992,ENSMUSG00000031939,TAF1D,mus_musculus
1992,ENSXETG00000026163,TAF1D,xenopus_tropicalis
1992,ENSG00000166012,TAF1D,homo_sapiens
1993,ENSMUSG00000027206,COPS2,mus_musculus
1993,ENSXETG00000008784,COPS2,xenopus_tropicalis
1993,FBgn0013746,COPS2,drosophila_melanogaster
1993,WBGene00000814,COPS2,caenorhabditis_elegans
1993,ENSG00000166200,COPS2,homo_sapiens
1994,ENSMUSG00000020098,PCBD1,mus_musculus
1994,ENSXETG00000008191,PCBD1,xenopus_tropicalis
1994,FBgn0024841,PCBD1,drosophila_melanogaster
1994,WBGene00020397,PCBD1,caenorhabditis_elegans
1994,ENSG00000166228,PCBD1,homo_sapiens
1995,ENSMUSG00000037032,APBB1,mus_musculus
1995,WBGene00001410,APBB1,caenorhabditis_elegans
1995,ENSG00000166313,APBB1,homo_sapiens
1996,ENSMUSG00000036111,LMO1,mus_musculus
1996,FBgn0265598,LMO1,drosophila_melanogaster
1996,ENSG00000166407,LMO1,homo_sapiens
1997,ENSMUSG00000025402,NAB2,mus_musculus
1997,ENSXETG00000004428,NAB2,xenopus_tropicalis
1997,FBgn0259986,NAB2,drosophila_melanogaster
1997,WBGene00003107,NAB2,caenorhabditis_elegans
1997,ENSG00000166886,NAB2,homo_sapiens
1998,ENSMUSG00000018326,YWHAB,mus_musculus
1998,ENSXETG00000022830,YWHAB,xenopus_tropicalis
1998,FBgn0004907,YWHAB,drosophila_melanogaster
1998,WBGene00001502,YWHAB,caenorhabditis_elegans
1998,ENSG00000166913,YWHAB,homo_sapiens
1999,ENSMUSG00000017776,CRK,mus_musculus
1999,ENSXETG00000022904,CRK,xenopus_tropicalis
1999,FBgn0024811,CRK,drosophila_melanogaster
1999,WBGene00000416,CRK,caenorhabditis_elegans
1999,ENSG00000167193,CRK,homo_sapiens
2000,ENSMUSG00000032094,CD3D,mus_musculus
2000,ENSXETG00000010117,CD3D,xenopus_tropicalis
2000,ENSG00000167286,CD3D,homo_sapiens
2001,ENSMUSG00000006932,CTNNB1,mus_musculus
2001,ENSXETG00000013848,CTNNB1,xenopus_tropicalis
2001,FBgn0000117,CTNNB1,drosophila_melanogaster
2001,ENSG00000168036,CTNNB1,homo_sapiens
2002,ENSMUSG00000024949,SF1,mus_musculus
2002,ENSXETG00000008434,SF1,xenopus_tropicalis
2002,FBgn0025571,SF1,drosophila_melanogaster
2002,WBGene00013808,SF1,caenorhabditis_elegans
2002,ENSG00000168066,SF1,homo_sapiens
2003,ENSMUSG00000026739,BMI1,mus_musculus
2003,ENSXETG00000007387,BMI1,xenopus_tropicalis
2003,FBgn0005624,BMI1,drosophila_melanogaster
2003,ENSG00000168283,BMI1,homo_sapiens
2004,ENSMUSG00000022096,HR,mus_musculus
2004,FBgn0037703,HR,drosophila_melanogaster
2004,ENSG00000168453,HR,homo_sapiens
2005,ENSMUSG00000063049,ING2,mus_musculus
2005,ENSXETG00000019052,ING2,xenopus_tropicalis
2005,FBgn0038546,ING2,drosophila_melanogaster
2005,ENSG00000168556,ING2,homo_sapiens
2006,ENSMUSG00000045730,ADRB2,mus_musculus
2006,FBgn0029909,ADRB2,drosophila_melanogaster
2006,ENSG00000169252,ADRB2,homo_sapiens
2007,ENSMUSG00000042557,SIN3A,mus_musculus
2007,ENSXETG00000015283,SIN3A,xenopus_tropicalis
2007,FBgn0022764,SIN3A,drosophila_melanogaster
2007,WBGene00004117,SIN3A,caenorhabditis_elegans
2007,ENSG00000169375,SIN3A,homo_sapiens
2008,ENSMUSG00000022306,ZFPM2,mus_musculus
2008,ENSXETG00000006505,ZFPM2,xenopus_tropicalis
2008,ENSG00000169946,ZFPM2,homo_sapiens
2009,ENSMUSG00000049641,VGLL2,mus_musculus
2009,ENSXETG00000014041,VGLL2,xenopus_tropicalis
2009,FBgn0003975,VGLL2,drosophila_melanogaster
2009,ENSG00000170162,VGLL2,homo_sapiens
2010,ENSMUSG00000025364,PA2G4,mus_musculus
2010,ENSXETG00000009471,PA2G4,xenopus_tropicalis
2010,FBgn0035630,PA2G4,drosophila_melanogaster
2010,WBGene00021088,PA2G4,caenorhabditis_elegans
2010,ENSG00000170515,PA2G4,homo_sapiens
2011,ENSMUSG00000005534,INSR,mus_musculus
2011,ENSXETG00000013518,INSR,xenopus_tropicalis
2011,FBgn0013984,INSR,drosophila_melanogaster
2011,WBGene00000898,INSR,caenorhabditis_elegans
2011,ENSG00000171105,INSR,homo_sapiens
2012,ENSMUSG00000046229,SCAND1,mus_musculus
2012,ENSG00000171222,SCAND1,homo_sapiens
2013,ENSMUSG00000041235,CHD7,mus_musculus
2013,ENSXETG00000026004,CHD7,xenopus_tropicalis
2013,FBgn0266557,CHD7,drosophila_melanogaster
2013,WBGene00007053,CHD7,caenorhabditis_elegans
2013,ENSG00000171316,CHD7,homo_sapiens
2014,ENSMUSG00000042548,ASXL1,mus_musculus
2014,ENSXETG00000033607,ASXL1,xenopus_tropicalis
2014,FBgn0261823,ASXL1,drosophila_melanogaster
2014,ENSG00000171456,ASXL1,homo_sapiens
2015,ENSMUSG00000027998,PLRG1,mus_musculus
2015,ENSXETG00000022434,PLRG1,xenopus_tropicalis
2015,FBgn0030365,PLRG1,drosophila_melanogaster
2015,WBGene00006481,PLRG1,caenorhabditis_elegans
2015,ENSG00000171566,PLRG1,homo_sapiens
2016,ENSMUSG00000040481,BPTF,mus_musculus
2016,ENSXETG00000001592,BPTF,xenopus_tropicalis
2016,FBgn0000541,BPTF,drosophila_melanogaster
2016,ENSG00000171634,BPTF,homo_sapiens
2017,ENSMUSG00000030213,ATF7IP,mus_musculus
2017,ENSXETG00000031812,ATF7IP,xenopus_tropicalis
2017,FBgn0027499,ATF7IP,drosophila_melanogaster
2017,ENSG00000171681,ATF7IP,homo_sapiens
2018,ENSMUSG00000059540,TCEA2,mus_musculus
2018,FBgn0030663,TCEA2,drosophila_melanogaster
2018,WBGene00012000,TCEA2,caenorhabditis_elegans
2018,ENSG00000171703,TCEA2,homo_sapiens
2019,ENSMUSG00000047751,UTF1,mus_musculus
2019,ENSG00000171794,UTF1,homo_sapiens
2020,ENSMUSG00000048806,IFNB1,mus_musculus
2020,ENSG00000171855,IFNB1,homo_sapiens
2021,ENSMUSG00000001741,IL16,mus_musculus
2021,ENSXETG00000031478,IL16,xenopus_tropicalis
2021,ENSG00000172349,IL16,homo_sapiens
2022,ENSMUSG00000025316,BANP,mus_musculus
2022,ENSXETG00000016600,BANP,xenopus_tropicalis
2022,ENSG00000172530,BANP,homo_sapiens
2023,ENSMUSG00000031386,HCFC1,mus_musculus
2023,ENSXETG00000014251,HCFC1,xenopus_tropicalis
2023,FBgn0039904,HCFC1,drosophila_melanogaster
2023,WBGene00001827,HCFC1,caenorhabditis_elegans
2023,ENSG00000172534,HCFC1,homo_sapiens
2024,ENSMUSG00000035236,SCAI,mus_musculus
2024,ENSXETG00000016827,SCAI,xenopus_tropicalis
2024,FBgn0035677,SCAI,drosophila_melanogaster
2024,ENSG00000173611,SCAI,homo_sapiens
2025,ENSMUSG00000001552,JUP,mus_musculus
2025,ENSXETG00000006970,JUP,xenopus_tropicalis
2025,WBGene00001979,JUP,caenorhabditis_elegans
2025,ENSG00000173801,JUP,homo_sapiens
2026,ENSMUSG00000042895,ABRA,mus_musculus
2026,ENSXETG00000006498,ABRA,xenopus_tropicalis
2026,WBGene00009475,ABRA,caenorhabditis_elegans
2026,ENSG00000174429,ABRA,homo_sapiens
2027,ENSMUSG00000030970,CTBP2,mus_musculus
2027,ENSXETG00000023631,CTBP2,xenopus_tropicalis
2027,FBgn0020496,CTBP2,drosophila_melanogaster
2027,WBGene00006424,CTBP2,caenorhabditis_elegans
2027,ENSG00000175029,CTBP2,homo_sapiens
2028,ENSMUSG00000027164,TRAF6,mus_musculus
2028,ENSXETG00000007549,TRAF6,xenopus_tropicalis
2028,FBgn0265464,TRAF6,drosophila_melanogaster
2028,WBGene00006612,TRAF6,caenorhabditis_elegans
2028,ENSG00000175104,TRAF6,homo_sapiens
2029,ENSMUSG00000013833,MED16,mus_musculus
2029,ENSXETG00000021641,MED16,xenopus_tropicalis
2029,FBgn0034707,MED16,drosophila_melanogaster
2029,ENSG00000175221,MED16,homo_sapiens
2030,ENSMUSG00000024914,DRAP1,mus_musculus
2030,ENSXETG00000018519,DRAP1,xenopus_tropicalis
2030,FBgn0034650,DRAP1,drosophila_melanogaster
2030,WBGene00009584,DRAP1,caenorhabditis_elegans
2030,ENSG00000175550,DRAP1,homo_sapiens
2031,ENSMUSG00000046058,EID2,mus_musculus
2031,ENSG00000176396,EID2,homo_sapiens
2032,ENSMUSG00000045763,BASP1,mus_musculus
2032,ENSXETG00000021380,BASP1,xenopus_tropicalis
2032,ENSG00000176788,BASP1,homo_sapiens
2033,ENSMUSG00000056608,CHD9,mus_musculus
2033,ENSXETG00000000349,CHD9,xenopus_tropicalis
2033,FBgn0266557,CHD9,drosophila_melanogaster
2033,WBGene00007053,CHD9,caenorhabditis_elegans
2033,ENSG00000177200,CHD9,homo_sapiens
2034,ENSMUSG00000035873,PAWR,mus_musculus
2034,ENSXETG00000004074,PAWR,xenopus_tropicalis
2034,ENSG00000177425,PAWR,homo_sapiens
2035,ENSMUSG00000004044,PTRF,mus_musculus
2035,ENSXETG00000007639,PTRF,xenopus_tropicalis
2035,ENSG00000177469,PTRF,homo_sapiens
2036,ENSMUSG00000027630,TBL1XR1,mus_musculus
2036,ENSXETG00000001521,TBL1XR1,xenopus_tropicalis
2036,ENSG00000177565,TBL1XR1,homo_sapiens
2037,ENSMUSG00000009640,DMAP1,mus_musculus
2037,ENSXETG00000001057,DMAP1,xenopus_tropicalis
2037,FBgn0034537,DMAP1,drosophila_melanogaster
2037,WBGene00013676,DMAP1,caenorhabditis_elegans
2037,ENSG00000178028,DMAP1,homo_sapiens
2038,ENSMUSG00000062209,ERBB4,mus_musculus
2038,ENSXETG00000000413,ERBB4,xenopus_tropicalis
2038,FBgn0003731,ERBB4,drosophila_melanogaster
2038,ENSG00000178568,ERBB4,homo_sapiens
2039,ENSMUSG00000003814,CALR,mus_musculus
2039,ENSXETG00000007937,CALR,xenopus_tropicalis
2039,FBgn0005585,CALR,drosophila_melanogaster
2039,WBGene00000802,CALR,caenorhabditis_elegans
2039,ENSG00000179218,CALR,homo_sapiens
2040,ENSMUSG00000025151,MAGED1,mus_musculus
2040,ENSXETG00000022031,MAGED1,xenopus_tropicalis
2040,ENSG00000179222,MAGED1,homo_sapiens
2041,ENSMUSG00000022504,CIITA,mus_musculus
2041,ENSXETG00000024094,CIITA,xenopus_tropicalis
2041,ENSG00000179583,CIITA,homo_sapiens
2042,ENSMUSG00000049800,SERTAD2,mus_musculus
2042,ENSXETG00000014022,SERTAD2,xenopus_tropicalis
2042,ENSG00000179833,SERTAD2,homo_sapiens
2043,ENSMUSG00000070803,CITED4,mus_musculus
2043,ENSXETG00000019718,CITED4,xenopus_tropicalis
2043,ENSG00000179862,CITED4,homo_sapiens
2044,ENSMUSG00000002524,PUF60,mus_musculus
2044,ENSXETG00000012469,PUF60,xenopus_tropicalis
2044,FBgn0028577,PUF60,drosophila_melanogaster
2044,WBGene00004389,PUF60,caenorhabditis_elegans
2044,ENSG00000179950,PUF60,homo_sapiens
2045,ENSMUSG00000064127,MED14,mus_musculus
2045,ENSXETG00000015502,MED14,xenopus_tropicalis
2045,FBgn0035145,MED14,drosophila_melanogaster
2045,WBGene00004343,MED14,caenorhabditis_elegans
2045,ENSG00000180182,MED14,homo_sapiens
2046,ENSMUSG00000048490,NRIP1,mus_musculus
2046,ENSXETG00000023130,NRIP1,xenopus_tropicalis
2046,ENSG00000180530,NRIP1,homo_sapiens
2047,ENSMUSG00000024805,PCGF5,mus_musculus
2047,ENSXETG00000032043,PCGF5,xenopus_tropicalis
2047,ENSG00000180628,PCGF5,homo_sapiens
2048,ENSMUSG00000057113,NPM1,mus_musculus
2048,ENSXETG00000008403,NPM1,xenopus_tropicalis
2048,ENSG00000181163,NPM1,homo_sapiens
2049,ENSMUSG00000005198,POLR2A,mus_musculus
2049,ENSXETG00000012465,POLR2A,xenopus_tropicalis
2049,FBgn0003277,POLR2A,drosophila_melanogaster
2049,WBGene00000123,POLR2A,caenorhabditis_elegans
2049,ENSG00000181222,POLR2A,homo_sapiens
2050,ENSMUSG00000036432,SIAH2,mus_musculus
2050,ENSXETG00000020096,SIAH2,xenopus_tropicalis
2050,FBgn0003410,SIAH2,drosophila_melanogaster
2050,WBGene00021369,SIAH2,caenorhabditis_elegans
2050,ENSG00000181788,SIAH2,homo_sapiens
2051,ENSMUSG00000032536,TRAK1,mus_musculus
2051,ENSXETG00000013857,TRAK1,xenopus_tropicalis
2051,FBgn0262872,TRAK1,drosophila_melanogaster
2051,ENSG00000182606,TRAK1,homo_sapiens
2052,ENSMUSG00000009079,EWSR1,mus_musculus
2052,ENSXETG00000024796,EWSR1,xenopus_tropicalis
2052,FBgn0011571,EWSR1,drosophila_melanogaster
2052,ENSG00000182944,EWSR1,homo_sapiens
2053,ENSMUSG00000040363,BCOR,mus_musculus
2053,ENSXETG00000015528,BCOR,xenopus_tropicalis
2053,FBgn0036814,BCOR,drosophila_melanogaster
2053,ENSG00000183337,BCOR,homo_sapiens
2054,ENSMUSG00000056770,SETD3,mus_musculus
2054,ENSXETG00000011436,SETD3,xenopus_tropicalis
2054,FBgn0052732,SETD3,drosophila_melanogaster
2054,WBGene00022173,SETD3,caenorhabditis_elegans
2054,ENSG00000183576,SETD3,homo_sapiens
2055,ENSMUSG00000031925,MAML2,mus_musculus
2055,ENSXETG00000007075,MAML2,xenopus_tropicalis
2055,ENSG00000184384,MAML2,homo_sapiens
2056,ENSMUSG00000079487,MED12,mus_musculus
2056,ENSXETG00000031593,MED12,xenopus_tropicalis
2056,FBgn0001324,MED12,drosophila_melanogaster
2056,WBGene00001081,MED12,caenorhabditis_elegans
2056,ENSG00000184634,MED12,homo_sapiens
2057,ENSMUSG00000033623,PCGF3,mus_musculus
2057,ENSXETG00000004916,PCGF3,xenopus_tropicalis
2057,FBgn0002283,PCGF3,drosophila_melanogaster
2057,WBGene00008684,PCGF3,caenorhabditis_elegans
2057,ENSG00000185619,PCGF3,homo_sapiens
2058,ENSXETG00000022422,UBE2L3,xenopus_tropicalis
2058,FBgn0026316,UBE2L3,drosophila_melanogaster
2058,WBGene00006713,UBE2L3,caenorhabditis_elegans
2058,ENSG00000185651,UBE2L3,homo_sapiens
2059,ENSMUSG00000028099,POLR3C,mus_musculus
2059,FBgn0038057,POLR3C,drosophila_melanogaster
2059,WBGene00016750,POLR3C,caenorhabditis_elegans
2059,ENSG00000186141,POLR3C,homo_sapiens
2060,ENSMUSG00000063382,BCL9L,mus_musculus
2060,ENSXETG00000010069,BCL9L,xenopus_tropicalis
2060,ENSG00000186174,BCL9L,homo_sapiens
2061,ENSMUSG00000009569,MKL2,mus_musculus
2061,ENSXETG00000010993,MKL2,xenopus_tropicalis
2061,FBgn0052296,MKL2,drosophila_melanogaster
2061,ENSG00000186260,MKL2,homo_sapiens
2062,ENSMUSG00000060534,DCC,mus_musculus
2062,ENSXETG00000030451,DCC,xenopus_tropicalis
2062,FBgn0011592,DCC,drosophila_melanogaster
2062,WBGene00006776,DCC,caenorhabditis_elegans
2062,ENSG00000187323,DCC,homo_sapiens
2063,ENSMUSG00000047242,TAF9B,mus_musculus
2063,ENSXETG00000010138,TAF9B,xenopus_tropicalis
2063,FBgn0000617,TAF9B,drosophila_melanogaster
2063,WBGene00006391,TAF9B,caenorhabditis_elegans
2063,ENSG00000187325,TAF9B,homo_sapiens
2064,ENSMUSG00000033813,TCEA1,mus_musculus
2064,ENSXETG00000008099,TCEA1,xenopus_tropicalis
2064,FBgn0030663,TCEA1,drosophila_melanogaster
2064,WBGene00012000,TCEA1,caenorhabditis_elegans
2064,ENSG00000187735,TCEA1,homo_sapiens
2065,ENSMUSG00000062814,SSX7,mus_musculus
2065,ENSG00000187754,SSX7,homo_sapiens
2066,ENSMUSG00000022245,SKOR1,mus_musculus
2066,ENSXETG00000007811,SKOR1,xenopus_tropicalis
2066,FBgn0039932,SKOR1,drosophila_melanogaster
2066,ENSG00000188779,SKOR1,homo_sapiens
2067,ENSMUSG00000095567,NOC2L,mus_musculus
2067,ENSXETG00000031054,NOC2L,xenopus_tropicalis
2067,FBgn0032925,NOC2L,drosophila_melanogaster
2067,WBGene00007413,NOC2L,caenorhabditis_elegans
2067,ENSG00000188976,NOC2L,homo_sapiens
2068,ENSMUSG00000013465,NELFB,mus_musculus
2068,ENSXETG00000000383,NELFB,xenopus_tropicalis
2068,FBgn0027553,NELFB,drosophila_melanogaster
2068,ENSG00000188986,NELFB,homo_sapiens
2069,ENSMUSG00000028675,PNRC2,mus_musculus
2069,ENSXETG00000005273,PNRC2,xenopus_tropicalis
2069,ENSG00000189266,PNRC2,homo_sapiens
2070,ENSMUSG00000035310,LIN54,mus_musculus
2070,ENSXETG00000000369,LIN54,xenopus_tropicalis
2070,FBgn0033846,LIN54,drosophila_melanogaster
2070,WBGene00003037,LIN54,caenorhabditis_elegans
2070,ENSG00000189308,LIN54,homo_sapiens
2071,ENSMUSG00000038954,SUPT3H,mus_musculus
2071,ENSXETG00000001404,SUPT3H,xenopus_tropicalis
2071,FBgn0037981,SUPT3H,drosophila_melanogaster
2071,ENSG00000196284,SUPT3H,homo_sapiens
2072,ENSMUSG00000022471,XRCC6,mus_musculus
2072,ENSXETG00000004548,XRCC6,xenopus_tropicalis
2072,FBgn0011774,XRCC6,drosophila_melanogaster
2072,WBGene00000519,XRCC6,caenorhabditis_elegans
2072,ENSG00000196419,XRCC6,homo_sapiens
2073,ENSXETG00000004407,NACA,xenopus_tropicalis
2073,FBgn0086904,NACA,drosophila_melanogaster
2073,WBGene00022042,NACA,caenorhabditis_elegans
2073,ENSG00000196531,NACA,homo_sapiens
2074,ENSMUSG00000042292,MKL1,mus_musculus
2074,ENSXETG00000022963,MKL1,xenopus_tropicalis
2074,FBgn0052296,MKL1,drosophila_melanogaster
2074,ENSG00000196588,MKL1,homo_sapiens
2075,ENSMUSG00000008305,TLE1,mus_musculus
2075,ENSXETG00000013999,TLE1,xenopus_tropicalis
2075,FBgn0001139,TLE1,drosophila_melanogaster
2075,WBGene00006773,TLE1,caenorhabditis_elegans
2075,ENSG00000196781,TLE1,homo_sapiens
2076,ENSMUSG00000061143,MAML3,mus_musculus
2076,ENSXETG00000016965,MAML3,xenopus_tropicalis
2076,ENSG00000196782,MAML3,homo_sapiens
2077,ENSMUSG00000031328,FLNA,mus_musculus
2077,ENSXETG00000014268,FLNA,xenopus_tropicalis
2077,FBgn0014141,FLNA,drosophila_melanogaster
2077,WBGene00022048,FLNA,caenorhabditis_elegans
2077,ENSG00000196924,FLNA,homo_sapiens
2078,ENSMUSG00000001424,SND1,mus_musculus
2078,ENSXETG00000023043,SND1,xenopus_tropicalis
2078,FBgn0035121,SND1,drosophila_melanogaster
2078,WBGene00006626,SND1,caenorhabditis_elegans
2078,ENSG00000197157,SND1,homo_sapiens
2079,ENSMUSG00000000581,C1D,mus_musculus
2079,ENSXETG00000025934,C1D,xenopus_tropicalis
2079,ENSG00000197223,C1D,homo_sapiens
2080,ENSMUSG00000030528,BLM,mus_musculus
2080,ENSXETG00000007847,BLM,xenopus_tropicalis
2080,FBgn0002906,BLM,drosophila_melanogaster
2080,WBGene00001865,BLM,caenorhabditis_elegans
2080,ENSG00000197299,BLM,homo_sapiens
2081,ENSMUSG00000036822,TOPORS,mus_musculus
2081,ENSXETG00000014724,TOPORS,xenopus_tropicalis
2081,FBgn0267351,TOPORS,drosophila_melanogaster
2081,ENSG00000197579,TOPORS,homo_sapiens
2082,ENSMUSG00000038025,PHF2,mus_musculus
2082,ENSXETG00000033790,PHF2,xenopus_tropicalis
2082,WBGene00005013,PHF2,caenorhabditis_elegans
2082,ENSG00000197724,PHF2,homo_sapiens
2083,ENSMUSG00000038369,NCOA6,mus_musculus
2083,ENSXETG00000019466,NCOA6,xenopus_tropicalis
2083,ENSG00000198646,NCOA6,homo_sapiens
2084,ENSMUSG00000025223,LDB1,mus_musculus
2084,ENSXETG00000001714,LDB1,xenopus_tropicalis
2084,FBgn0013764,LDB1,drosophila_melanogaster
2084,WBGene00002261,LDB1,caenorhabditis_elegans
2084,ENSG00000198728,LDB1,homo_sapiens
2086,ENSMUSG00000002307,DAXX,mus_musculus
2086,ENSXETG00000020372,DAXX,xenopus_tropicalis
2086,FBgn0031820,DAXX,drosophila_melanogaster
2086,ENSG00000204209,DAXX,homo_sapiens
2087,ENSMUSG00000024325,RING1,mus_musculus
2087,ENSXETG00000020370,RING1,xenopus_tropicalis
2087,FBgn0003330,RING1,drosophila_melanogaster
2087,WBGene00020496,RING1,caenorhabditis_elegans
2087,ENSG00000204227,RING1,homo_sapiens
2088,ENSMUSG00000021326,TRIM27,mus_musculus
2088,ENSXETG00000007266,TRIM27,xenopus_tropicalis
2088,ENSG00000204713,TRIM27,homo_sapiens
2092,ENSMUSG00000109511,NUP62,mus_musculus
2092,ENSXETG00000009637,NUP62,xenopus_tropicalis
2092,FBgn0034118,NUP62,drosophila_melanogaster
2092,ENSG00000213024,NUP62,homo_sapiens
2093,ENSXETG00000032326,SRA1,xenopus_tropicalis
2093,ENSG00000213523,SRA1,homo_sapiens
2094,ENSMUSG00000028647,MYCBP,mus_musculus
2094,ENSXETG00000027114,MYCBP,xenopus_tropicalis
2094,ENSG00000214114,MYCBP,homo_sapiens
2095,ENSMUSG00000091519,SKOR2,mus_musculus
2095,ENSXETG00000030402,SKOR2,xenopus_tropicalis
2095,FBgn0039932,SKOR2,drosophila_melanogaster
2095,ENSG00000215474,SKOR2,homo_sapiens
2098,ENSMUSG00000047821,TRIM16,mus_musculus
2098,ENSXETG00000009231,TRIM16,xenopus_tropicalis
2098,ENSG00000221926,TRIM16,homo_sapiens
2103,ENSMUSG00000031839,HSBP1,mus_musculus
2103,ENSXETG00000025864,HSBP1,xenopus_tropicalis
2103,FBgn0032429,HSBP1,drosophila_melanogaster
2103,WBGene00002002,HSBP1,caenorhabditis_elegans
2103,ENSG00000230989,HSBP1,homo_sapiens
2111,ENSMUSG00000006456,RBM14,mus_musculus
2111,ENSXETG00000026650,RBM14,xenopus_tropicalis
2111,FBgn0011640,RBM14,drosophila_melanogaster
2111,WBGene00004384,RBM14,caenorhabditis_elegans
2111,ENSG00000239306,RBM14,homo_sapiens
2112,ENSMUSG00000024154,GTF2A1L,mus_musculus
2112,FBgn0011289,GTF2A1L,drosophila_melanogaster
2112,WBGene00004136,GTF2A1L,caenorhabditis_elegans
2112,ENSG00000242441,GTF2A1L,homo_sapiens
2113,ENSMUSG00000061315,NACA2,mus_musculus
2113,FBgn0086904,NACA2,drosophila_melanogaster
2113,WBGene00022042,NACA2,caenorhabditis_elegans
2113,ENSG00000253506,NACA2,homo_sapiens
2114,ENSMUSG00000022672,PRKDC,mus_musculus
2114,ENSXETG00000004851,PRKDC,xenopus_tropicalis
2114,WBGene00000226,PRKDC,caenorhabditis_elegans
2114,ENSG00000253729,PRKDC,homo_sapiens
2115,ENSMUSG00000091337,EID1,mus_musculus
2115,ENSG00000255302,EID1,homo_sapiens
2127,ENSMUSG00000038393,TXNIP,mus_musculus
2127,ENSXETG00000011050,TXNIP,xenopus_tropicalis
2127,FBgn0037465,TXNIP,drosophila_melanogaster
2127,WBGene00015440,TXNIP,caenorhabditis_elegans
2127,ENSG00000265972,TXNIP,homo_sapiens
2128,ENSMUSG00000021908,NCOA4,mus_musculus
2128,ENSXETG00000032751,NCOA4,xenopus_tropicalis
2128,ENSG00000266412,NCOA4,homo_sapiens
2148,ENSMUSG00000036940,KDM1A,mus_musculus
2148,ENSXETG00000003698,KDM1A,xenopus_tropicalis
2148,FBgn0260397,KDM1A,drosophila_melanogaster
2148,ENSG00000004487,KDM1A,homo_sapiens
2149,ENSMUSG00000031358,MSL3,mus_musculus
2149,ENSXETG00000007544,MSL3,xenopus_tropicalis
2149,FBgn0002775,MSL3,drosophila_melanogaster
2149,ENSG00000005302,MSL3,homo_sapiens
2150,ENSMUSG00000002748,BAZ1B,mus_musculus
2150,ENSXETG00000010334,BAZ1B,xenopus_tropicalis
2150,ENSG00000009954,BAZ1B,homo_sapiens
2151,ENSMUSG00000000085,SCMH1,mus_musculus
