Index,GeneID,HumanName,Name,Species,complexity,isoforms,paralogues,motifs,complexity
2077,ENSG00000196924,FLNA,FLNA,homo_sapiens,169,8,3,158,169
2077,ENSMUSG00000031328,FLNA,Flna,mus_musculus,118,6,3,109,118
2077,ENSXETG00000014268,FLNA,flna,xenopus_tropicalis,30,1,3,26,30
2077,FBgn0014141,FLNA,cher,drosophila_melanogaster,189,10,3,176,189
2077,WBGene00022048,FLNA,fln-1,caenorhabditis_elegans,330,21,2,307,330
2078,ENSG00000197157,SND1,SND1,homo_sapiens,8,2,1,5,8
2078,ENSMUSG00000001424,SND1,Snd1,mus_musculus,12,3,1,8,12
2078,ENSXETG00000023043,SND1,snd1,xenopus_tropicalis,13,2,1,10,13
2078,FBgn0035121,SND1,Tudor-SN,drosophila_melanogaster,13,2,1,10,13
2078,WBGene00006626,SND1,tsn-1,caenorhabditis_elegans,7,1,1,5,7
2080,ENSG00000197299,BLM,BLM,homo_sapiens,12,2,5,5,12
2080,ENSMUSG00000030528,BLM,Blm,mus_musculus,14,3,5,6,14
2080,ENSXETG00000007847,BLM,blm,xenopus_tropicalis,12,3,5,4,12
2080,FBgn0002906,BLM,Blm,drosophila_melanogaster,3,1,3,3,3
2080,WBGene00001865,BLM,him-6,caenorhabditis_elegans,8,1,4,3,8
2082,ENSG00000197724,PHF2,PHF2,homo_sapiens,12,3,6,3,12
2082,ENSMUSG00000038025,PHF2,Phf2,mus_musculus,10,1,7,2,10
2082,ENSXETG00000022559,PHF2,phf2,xenopus_tropicalis,12,1,8,3,12
2082,WBGene00005013,PHF2,jmjd-1.1,caenorhabditis_elegans,5,1,3,1,5
2084,ENSG00000198728,LDB1,LDB1,homo_sapiens,4,2,2,0,4
2084,ENSMUSG00000025223,LDB1,Ldb1,mus_musculus,8,6,2,0,8
2084,ENSXETG00000001714,LDB1,ldb1,xenopus_tropicalis,4,2,2,0,4
2084,FBgn0013764,LDB1,Chi,drosophila_melanogaster,3,2,1,0,3
2084,WBGene00002261,LDB1,ldb-1,caenorhabditis_elegans,5,4,1,0,5
2087,ENSG00000204227,RING1,RING1,homo_sapiens,4,1,2,1,4
2087,ENSMUSG00000024325,RING1,Ring1,mus_musculus,4,1,2,1,4
2087,ENSXETG00000020370,RING1,ring1,xenopus_tropicalis,4,1,2,1,4
2087,FBgn0003330,RING1,Sce,drosophila_melanogaster,3,1,1,1,3
2087,WBGene00020496,RING1,spat-3,caenorhabditis_elegans,4,2,1,1,4
2103,ENSG00000230989,HSBP1,HSBP1,homo_sapiens,2,2,0,0,2
2103,ENSMUSG00000031839,HSBP1,Hsbp1,mus_musculus,2,1,1,0,2
2103,ENSXETG00000025864,HSBP1,hsbp1,xenopus_tropicalis,2,1,1,0,2
2103,FBgn0032429,HSBP1,CG5446,drosophila_melanogaster,4,3,1,0,4
2103,WBGene00002002,HSBP1,hsb-1,caenorhabditis_elegans,5,4,1,0,5
2111,ENSG00000239306,RBM14,RBM14,homo_sapiens,21,5,4,12,21
2111,ENSMUSG00000006456,RBM14,Rbm14,mus_musculus,15,3,4,8,15
2111,ENSXETG00000026650,RBM14,rbm14,xenopus_tropicalis,9,2,3,4,9
2111,FBgn0011640,RBM14,lark,drosophila_melanogaster,21,5,1,15,21
2111,WBGene00004384,RBM14,rnp-1,caenorhabditis_elegans,5,3,1,1,5
2113,ENSG00000253506,NACA2,NACA2,homo_sapiens,5,1,3,1,5
2113,ENSMUSG00000061315,NACA2,Naca,mus_musculus,6,2,2,2,6
2113,ENSXETG00000004407,NACA2,naca.2,xenopus_tropicalis,4,1,2,1,4
2113,FBgn0086904,NACA2,Nacalpha,drosophila_melanogaster,10,4,2,4,10
2113,WBGene00022042,NACA2,icd-2,caenorhabditis_elegans,8,4,1,3,8
2114,ENSG00000253729,PRKDC,PRKDC,homo_sapiens,13,4,2,7,13
2114,ENSMUSG00000022672,PRKDC,Prkdc,mus_musculus,6,1,2,3,6
2114,ENSXETG00000004851,PRKDC,prkdc,xenopus_tropicalis,6,1,2,3,6
2114,FBgn0004367,PRKDC,mei-41,drosophila_melanogaster,5,1,1,3,5
2114,WBGene00000226,PRKDC,atl-1,caenorhabditis_elegans,13,3,1,9,13
2127,ENSG00000265972,TXNIP,TXNIP,homo_sapiens,7,2,5,0,7
2127,ENSMUSG00000038393,TXNIP,Txnip,mus_musculus,7,2,5,0,7
2127,ENSXETG00000011050,TXNIP,txnip,xenopus_tropicalis,6,1,5,0,6
2127,FBgn0037465,TXNIP,CG1105,drosophila_melanogaster,14,1,13,0,14
2127,WBGene00015440,TXNIP,arrd-20,caenorhabditis_elegans,17,1,16,0,17
2152,ENSG00000015171,ZMYND11,ZMYND11,homo_sapiens,62,15,2,45,62
2152,ENSMUSG00000021156,ZMYND11,Zmynd11,mus_musculus,47,14,2,30,47
2152,ENSXETG00000016884,ZMYND11,zmynd11,xenopus_tropicalis,12,2,2,8,12
2152,FBgn0033752,ZMYND11,CG8569,drosophila_melanogaster,5,1,2,2,5
2152,WBGene00000262,ZMYND11,bra-1,caenorhabditis_elegans,4,1,2,1,4
2154,ENSG00000048052,HDAC9,HDAC9,homo_sapiens,22,16,6,0,22
2154,ENSMUSG00000004698,HDAC9,Hdac9,mus_musculus,7,1,6,0,7
2154,ENSXETG00000013445,HDAC9,hdac9,xenopus_tropicalis,9,1,6,2,9
2154,FBgn0041210,HDAC9,HDAC4,drosophila_melanogaster,10,8,2,0,10
2154,WBGene00001837,HDAC9,hda-4,caenorhabditis_elegans,7,2,5,0,7
2156,ENSG00000055609,KMT2C,KMT2C,homo_sapiens,49,8,8,30,49
2156,ENSMUSG00000038056,KMT2C,Kmt2c,mus_musculus,47,5,9,33,47
2156,ENSXETG00000009730,KMT2C,kmt2c,xenopus_tropicalis,11,1,8,2,11
2156,FBgn0023518,KMT2C,trr,drosophila_melanogaster,15,2,5,8,15
2156,WBGene00019584,KMT2C,set-12,caenorhabditis_elegans,8,1,4,3,8
2158,ENSG00000061273,HDAC7,HDAC7,homo_sapiens,23,17,6,0,23
2158,ENSMUSG00000022475,HDAC7,Hdac7,mus_musculus,16,10,6,0,16
2158,ENSXETG00000010661,HDAC7,hdac7,xenopus_tropicalis,8,1,6,1,8
2158,FBgn0041210,HDAC7,HDAC4,drosophila_melanogaster,10,8,2,0,10
2158,WBGene00001837,HDAC7,hda-4,caenorhabditis_elegans,7,2,5,0,7
2159,ENSG00000066117,SMARCD1,SMARCD1,homo_sapiens,9,6,3,0,9
2159,ENSMUSG00000023018,SMARCD1,Smarcd1,mus_musculus,4,1,3,0,4
2159,ENSXETG00000013357,SMARCD1,smarcd1,xenopus_tropicalis,4,1,3,0,4
2159,FBgn0025463,SMARCD1,Bap60,drosophila_melanogaster,2,1,1,0,2
2159,WBGene00044072,SMARCD1,ham-3,caenorhabditis_elegans,3,1,2,0,3
2160,ENSG00000066135,KDM4A,KDM4A,homo_sapiens,10,1,7,2,10
2160,ENSMUSG00000033326,KDM4A,Kdm4a,mus_musculus,16,4,4,8,16
2160,ENSXETG00000003483,KDM4A,kdm4a,xenopus_tropicalis,8,1,3,4,8
2160,FBgn0033233,KDM4A,Kdm4A,drosophila_melanogaster,8,2,2,4,8
2160,WBGene00012982,KDM4A,jmjd-2,caenorhabditis_elegans,4,1,1,2,4
2161,ENSG00000068024,HDAC4,HDAC4,homo_sapiens,13,7,6,0,13
2161,ENSMUSG00000026313,HDAC4,Hdac4,mus_musculus,10,4,6,0,10
2161,ENSXETG00000004880,HDAC4,hdac4,xenopus_tropicalis,9,1,6,2,9
2161,FBgn0041210,HDAC4,HDAC4,drosophila_melanogaster,10,8,2,0,10
2161,WBGene00001837,HDAC4,hda-4,caenorhabditis_elegans,7,2,5,0,7
2163,ENSG00000071243,ING3,ING3,homo_sapiens,11,4,5,2,11
2163,ENSMUSG00000029670,ING3,Ing3,mus_musculus,11,4,5,2,11
2163,ENSXETG00000022722,ING3,ing3,xenopus_tropicalis,6,2,4,0,6
2163,FBgn0030945,ING3,Ing3,drosophila_melanogaster,5,1,3,1,5
2163,WBGene00013095,ING3,ing-3,caenorhabditis_elegans,4,1,2,1,4
2164,ENSG00000074266,EED,EED,homo_sapiens,18,6,1,11,18
2164,ENSMUSG00000030619,EED,Eed,mus_musculus,12,3,1,8,12
2164,ENSXETG00000010440,EED,eed,xenopus_tropicalis,5,1,1,3,5
2164,FBgn0032391,EED,escl,drosophila_melanogaster,10,2,2,6,10
2164,WBGene00003224,EED,mes-6,caenorhabditis_elegans,4,1,1,2,4
2165,ENSG00000080503,SMARCA2,SMARCA2,homo_sapiens,79,31,2,48,79
2165,ENSMUSG00000024921,SMARCA2,Smarca2,mus_musculus,66,27,2,37,66
2165,ENSXETG00000015299,SMARCA2,smarca2,xenopus_tropicalis,18,3,2,13,18
2165,FBgn0000212,SMARCA2,brm,drosophila_melanogaster,37,6,1,30,37
2165,WBGene00004204,SMARCA2,swsn-4,caenorhabditis_elegans,6,1,1,5,6
2166,ENSG00000082014,SMARCD3,SMARCD3,homo_sapiens,7,4,3,0,7
2166,ENSMUSG00000028949,SMARCD3,Smarcd3,mus_musculus,5,2,3,0,5
2166,ENSXETG00000014415,SMARCD3,smarcd3,xenopus_tropicalis,4,1,3,0,4
2166,FBgn0025463,SMARCD3,Bap60,drosophila_melanogaster,2,1,1,0,2
2166,WBGene00044072,SMARCD3,ham-3,caenorhabditis_elegans,3,1,2,0,3
2167,ENSG00000083168,KAT6A,KAT6A,homo_sapiens,23,6,5,12,23
2167,ENSMUSG00000031540,KAT6A,Kat6a,mus_musculus,13,2,5,6,13
2167,FBgn0034975,KAT6A,enok,drosophila_melanogaster,9,2,5,2,9
2167,WBGene00045419,KAT6A,lsy-12,caenorhabditis_elegans,18,14,4,0,18
2168,ENSG00000085231,AK6,AK6,homo_sapiens,6,5,1,0,6
2168,ENSXETG00000018174,AK6,ak6,xenopus_tropicalis,2,1,1,0,2
2168,FBgn0033754,AK6,Ak6,drosophila_melanogaster,2,1,1,0,2
2168,WBGene00008458,AK6,E02H1.6,caenorhabditis_elegans,2,1,1,0,2
2170,ENSG00000094631,HDAC6,HDAC6,homo_sapiens,19,11,6,2,19
2170,ENSMUSG00000031161,HDAC6,Hdac6,mus_musculus,13,5,6,2,13
2170,ENSXETG00000023355,HDAC6,hdac6,xenopus_tropicalis,8,1,6,1,8
2170,FBgn0026428,HDAC6,HDAC6,drosophila_melanogaster,14,7,2,5,14
2170,WBGene00018319,HDAC6,hda-6,caenorhabditis_elegans,12,4,5,3,12
2171,ENSG00000094916,CBX5,CBX5,homo_sapiens,14,4,3,7,14
2171,ENSMUSG00000009575,CBX5,Cbx5,mus_musculus,14,4,3,7,14
2171,ENSXETG00000021279,CBX5,cbx5,xenopus_tropicalis,6,1,3,2,6
2171,FBgn0003607,CBX5,Su(var)205,drosophila_melanogaster,11,2,5,4,11
2171,WBGene00001995,CBX5,hpl-1,caenorhabditis_elegans,3,1,1,1,3
2174,ENSG00000099956,SMARCB1,SMARCB1,homo_sapiens,1,7,1,0,1
2174,ENSMUSG00000000902,SMARCB1,Smarcb1,mus_musculus,3,2,1,0,3
2174,ENSXETG00000022368,SMARCB1,smarcb1,xenopus_tropicalis,3,2,1,0,3
2174,FBgn0011715,SMARCB1,Snr1,drosophila_melanogaster,2,1,1,0,2
2174,WBGene00011111,SMARCB1,snfc-5,caenorhabditis_elegans,3,2,1,0,3
2176,ENSG00000100429,HDAC10,HDAC10,homo_sapiens,10,4,6,0,10
2176,ENSMUSG00000062906,HDAC10,Hdac10,mus_musculus,8,2,6,0,8
2176,ENSXETG00000031474,HDAC10,HDAC10,xenopus_tropicalis,7,1,6,0,7
2176,FBgn0026428,HDAC10,HDAC6,drosophila_melanogaster,14,7,2,5,14
2176,WBGene00018319,HDAC10,hda-6,caenorhabditis_elegans,12,4,5,3,12
2177,ENSG00000100888,CHD8,CHD8,homo_sapiens,27,7,9,11,27
2177,ENSMUSG00000053754,CHD8,Chd8,mus_musculus,22,4,9,9,22
2177,ENSXETG00000017194,CHD8,CHD8,xenopus_tropicalis,36,4,10,22,36
2177,FBgn0266557,CHD8,kis,drosophila_melanogaster,25,6,4,15,25
2177,WBGene00007053,CHD8,chd-7,caenorhabditis_elegans,10,1,4,5,10
2181,ENSG00000102038,SMARCA1,SMARCA1,homo_sapiens,14,3,2,9,14
2181,ENSMUSG00000031099,SMARCA1,Smarca1,mus_musculus,20,6,2,12,20
2181,ENSXETG00000001526,SMARCA1,smarca1,xenopus_tropicalis,5,1,2,2,5
2181,FBgn0011604,SMARCA1,Iswi,drosophila_melanogaster,13,3,1,9,13
2181,WBGene00002169,SMARCA1,isw-1,caenorhabditis_elegans,5,1,1,3,5
2182,ENSG00000103510,KAT8,KAT8,homo_sapiens,9,4,5,0,9
2182,ENSMUSG00000030801,KAT8,Kat8,mus_musculus,7,2,5,0,7
2182,ENSXETG00000001943,KAT8,kat8,xenopus_tropicalis,5,2,3,0,5
2182,FBgn0014340,KAT8,mof,drosophila_melanogaster,6,1,5,0,6
2182,WBGene00010537,KAT8,mys-2,caenorhabditis_elegans,5,1,4,0,5
2183,ENSG00000104885,DOT1L,DOT1L,homo_sapiens,8,5,1,2,8
2183,ENSMUSG00000061589,DOT1L,Dot1l,mus_musculus,6,3,1,2,6
2183,ENSXETG00000013658,DOT1L,dot1l,xenopus_tropicalis,3,1,1,1,3
2183,FBgn0264495,DOT1L,gpp,drosophila_melanogaster,11,5,1,5,11
2183,WBGene00010120,DOT1L,dot-1.4,caenorhabditis_elegans,7,1,5,1,7
2184,ENSG00000106462,EZH2,EZH2,homo_sapiens,26,6,8,12,26
2184,ENSMUSG00000029687,EZH2,Ezh2,mus_musculus,24,6,9,9,24
2184,ENSXETG00000020146,EZH2,ezh2,xenopus_tropicalis,11,1,8,2,11
2184,FBgn0000629,EZH2,E(z),drosophila_melanogaster,14,3,5,6,14
2184,WBGene00003220,EZH2,mes-2,caenorhabditis_elegans,7,1,4,2,7
2185,ENSG00000107077,KDM4C,KDM4C,homo_sapiens,13,6,7,7,13
2185,ENSMUSG00000028397,KDM4C,Kdm4c,mus_musculus,11,3,4,4,11
2185,ENSXETG00000000532,KDM4C,kdm4c,xenopus_tropicalis,6,1,3,2,6
2185,FBgn0033233,KDM4C,Kdm4A,drosophila_melanogaster,8,2,2,4,8
2185,WBGene00012982,KDM4C,jmjd-2,caenorhabditis_elegans,4,1,1,2,4
2186,ENSG00000108604,SMARCD2,SMARCD2,homo_sapiens,9,6,3,0,9
2186,ENSMUSG00000078619,SMARCD2,Smarcd2,mus_musculus,6,3,3,0,6
2186,ENSXETG00000014231,SMARCD2,smarcd2,xenopus_tropicalis,6,1,3,2,6
2186,FBgn0025463,SMARCD2,Bap60,drosophila_melanogaster,2,1,1,0,2
2186,WBGene00044072,SMARCD2,ham-3,caenorhabditis_elegans,3,1,2,0,3
2187,ENSG00000108773,KAT2A,KAT2A,homo_sapiens,11,1,8,2,11
2187,ENSMUSG00000020918,KAT2A,Kat2a,mus_musculus,14,2,8,4,14
2187,ENSXETG00000002303,KAT2A,kat2a,xenopus_tropicalis,11,1,8,2,11
2187,FBgn0020388,KAT2A,Gcn5,drosophila_melanogaster,8,1,5,2,8
2187,WBGene00021636,KAT2A,pcaf-1,caenorhabditis_elegans,7,1,4,2,7
2188,ENSG00000108799,EZH1,EZH1,homo_sapiens,27,9,8,10,27
2188,ENSMUSG00000006920,EZH1,Ezh1,mus_musculus,17,3,9,5,17
2188,ENSXETG00000020191,EZH1,ezh1,xenopus_tropicalis,11,1,8,2,11
2188,FBgn0000629,EZH1,E(z),drosophila_melanogaster,14,3,5,6,14
2188,WBGene00003220,EZH1,mes-2,caenorhabditis_elegans,7,1,4,2,7
2189,ENSG00000108840,HDAC5,HDAC5,homo_sapiens,13,7,6,0,13
2189,ENSMUSG00000008855,HDAC5,Hdac5,mus_musculus,13,7,6,0,13
2189,ENSXETG00000003365,HDAC5,HDAC5,xenopus_tropicalis,8,1,6,1,8
2189,FBgn0041210,HDAC5,HDAC4,drosophila_melanogaster,10,8,2,0,10
2189,WBGene00001837,HDAC5,hda-4,caenorhabditis_elegans,7,2,5,0,7
2190,ENSG00000109111,SUPT6H,SUPT6H,homo_sapiens,8,3,1,4,8
2190,ENSMUSG00000002052,SUPT6H,Supt6,mus_musculus,3,0,1,2,3
2190,ENSXETG00000019265,SUPT6H,supt6h,xenopus_tropicalis,6,2,1,3,6
2190,FBgn0028982,SUPT6H,Spt6,drosophila_melanogaster,5,2,1,2,5
2190,WBGene00001259,SUPT6H,emb-5,caenorhabditis_elegans,3,1,1,1,3
2191,ENSG00000111642,CHD4,CHD4,homo_sapiens,32,5,9,18,32
2191,ENSMUSG00000063870,CHD4,Chd4,mus_musculus,32,5,9,18,32
2191,ENSXETG00000026410,CHD4,chd4,xenopus_tropicalis,17,2,10,5,17
2191,FBgn0023395,CHD4,Chd3,drosophila_melanogaster,10,1,4,5,10
2191,WBGene00000482,CHD4,chd-3,caenorhabditis_elegans,10,1,4,5,10
2195,ENSG00000114166,KAT2B,KAT2B,homo_sapiens,11,1,8,2,11
2195,ENSMUSG00000000708,KAT2B,Kat2b,mus_musculus,13,3,8,2,13
2195,ENSXETG00000014008,KAT2B,kat2b,xenopus_tropicalis,11,1,8,2,11
2195,FBgn0020388,KAT2B,Gcn5,drosophila_melanogaster,8,1,5,2,8
2195,WBGene00021636,KAT2B,pcaf-1,caenorhabditis_elegans,7,1,4,2,7
2196,ENSG00000116478,HDAC1,HDAC1,homo_sapiens,6,2,4,0,6
2196,ENSMUSG00000061062,HDAC1,Gm10093,mus_musculus,6,1,5,0,6
2196,ENSXETG00000005253,HDAC1,hdac1,xenopus_tropicalis,5,1,4,0,5
2196,FBgn0015805,HDAC1,Rpd3,drosophila_melanogaster,3,1,2,0,3
2196,WBGene00001834,HDAC1,hda-1,caenorhabditis_elegans,4,1,3,0,4
2197,ENSG00000117222,RBBP5,RBBP5,homo_sapiens,7,2,1,4,7
2197,ENSMUSG00000026439,RBBP5,Rbbp5,mus_musculus,14,6,1,7,14
2197,ENSXETG00000000933,RBBP5,rbbp5,xenopus_tropicalis,4,1,1,2,4
2197,FBgn0036973,RBBP5,Rbbp5,drosophila_melanogaster,4,1,1,2,4
2197,WBGene00017683,RBBP5,rbbp-5,caenorhabditis_elegans,4,1,1,2,4
2199,ENSG00000119048,UBE2B,UBE2B,homo_sapiens,9,3,3,3,9
2199,ENSMUSG00000020390,UBE2B,Ube2b,mus_musculus,7,2,3,2,7
2199,ENSXETG00000026236,UBE2B,ube2b,xenopus_tropicalis,6,1,4,1,6
2199,FBgn0004436,UBE2B,Ubc6,drosophila_melanogaster,6,2,2,2,6
2199,WBGene00006701,UBE2B,ubc-1,caenorhabditis_elegans,3,1,1,1,3
2201,ENSG00000120656,TAF12,TAF12,homo_sapiens,3,2,1,0,3
2201,ENSMUSG00000028899,TAF12,Taf12,mus_musculus,3,2,1,0,3
2201,ENSXETG00000020616,TAF12,taf12,xenopus_tropicalis,2,1,1,0,2
2201,FBgn0011290,TAF12,Taf12,drosophila_melanogaster,5,4,1,0,5
2201,WBGene00006396,TAF12,taf-12,caenorhabditis_elegans,4,3,1,0,4
2202,ENSG00000122565,CBX3,CBX3,homo_sapiens,15,5,3,7,15
2202,ENSMUSG00000029836,CBX3,Cbx3,mus_musculus,16,5,3,8,16
2202,ENSXETG00000012175,CBX3,cbx3,xenopus_tropicalis,6,1,3,2,6
2202,FBgn0031613,CBX3,HP6,drosophila_melanogaster,7,1,5,1,7
2202,WBGene00001995,CBX3,hpl-1,caenorhabditis_elegans,3,1,1,1,3
2203,ENSG00000122728,TAF1L,TAF1L,homo_sapiens,5,1,2,2,5
2203,ENSMUSG00000031314,TAF1L,Taf1,mus_musculus,7,3,1,4,7
2203,ENSXETG00000023137,TAF1L,taf1,xenopus_tropicalis,5,1,1,3,5
2203,FBgn0010355,TAF1L,Taf1,drosophila_melanogaster,19,6,0,12,19
2203,WBGene00006382,TAF1L,taf-1,caenorhabditis_elegans,4,1,1,2,4
2205,ENSG00000126856,PRDM7,PRDM7,homo_sapiens,6,1,3,2,6
2205,WBGene00011887,PRDM7,set-17,caenorhabditis_elegans,3,1,1,1,3
2206,ENSG00000127616,SMARCA4,SMARCA4,homo_sapiens,53,10,2,36,53
2206,ENSMUSG00000032187,SMARCA4,Smarca4,mus_musculus,24,4,2,18,24
2206,ENSXETG00000009355,SMARCA4,smarca4,xenopus_tropicalis,12,2,2,8,12
2206,FBgn0000212,SMARCA4,brm,drosophila_melanogaster,37,6,1,30,37
2206,WBGene00004204,SMARCA4,swsn-4,caenorhabditis_elegans,6,1,1,5,6
2207,ENSG00000129691,ASH2L,ASH2L,homo_sapiens,12,6,1,5,12
2207,ENSMUSG00000031575,ASH2L,Ash2l,mus_musculus,11,5,1,5,11
2207,ENSXETG00000009007,ASH2L,ash2l,xenopus_tropicalis,3,1,1,1,3
2207,FBgn0000139,ASH2L,ash2,drosophila_melanogaster,7,3,1,3,7
2207,WBGene00012458,ASH2L,ash-2,caenorhabditis_elegans,6,3,1,2,6
2218,ENSG00000147099,HDAC8,HDAC8,homo_sapiens,16,12,4,0,16
2218,ENSMUSG00000067567,HDAC8,Hdac8,mus_musculus,6,1,5,0,6
2218,ENSXETG00000020527,HDAC8,hdac8,xenopus_tropicalis,7,3,4,0,7
2218,WBGene00001835,HDAC8,hda-2,caenorhabditis_elegans,3,1,3,0,3
2219,ENSG00000147133,TAF1,TAF1,homo_sapiens,12,5,2,7,12
2219,ENSMUSG00000031314,TAF1,Taf1,mus_musculus,7,3,1,4,7
2219,ENSXETG00000023137,TAF1,taf1,xenopus_tropicalis,5,1,1,3,5
2219,FBgn0010355,TAF1,Taf1,drosophila_melanogaster,19,6,0,12,19
2219,WBGene00006382,TAF1,taf-1,caenorhabditis_elegans,4,1,1,2,4
2221,ENSG00000148835,TAF5,TAF5,homo_sapiens,14,1,4,9,14
2221,ENSMUSG00000025049,TAF5,Taf5,mus_musculus,14,1,4,9,14
2221,ENSXETG00000011394,TAF5,taf5,xenopus_tropicalis,23,2,4,17,23
2221,FBgn0010356,TAF5,Taf5,drosophila_melanogaster,14,1,5,8,14
2221,WBGene00006386,TAF5,taf-5,caenorhabditis_elegans,21,3,3,15,21
2222,ENSG00000150459,SAP18,SAP18,homo_sapiens,7,6,1,0,7
2222,ENSMUSG00000021963,SAP18,Sap18,mus_musculus,7,5,2,0,7
2222,ENSXETG00000009598,SAP18,sap18,xenopus_tropicalis,2,1,1,0,2
2222,FBgn0024491,SAP18,Bin1,drosophila_melanogaster,3,3,1,0,3
2222,WBGene00007625,SAP18,C16C10.4,caenorhabditis_elegans,4,3,1,0,4
2225,ENSG00000153147,SMARCA5,SMARCA5,homo_sapiens,6,1,2,3,6
2225,ENSMUSG00000031715,SMARCA5,Smarca5,mus_musculus,6,1,2,3,6
2225,ENSXETG00000017566,SMARCA5,smarca5,xenopus_tropicalis,5,1,2,2,5
2225,FBgn0011604,SMARCA5,Iswi,drosophila_melanogaster,13,3,1,9,13
2225,WBGene00002169,SMARCA5,isw-1,caenorhabditis_elegans,5,1,1,3,5
2227,ENSG00000154832,CXXC1,CXXC1,homo_sapiens,18,6,1,11,18
2227,ENSMUSG00000024560,CXXC1,Cxxc1,mus_musculus,4,1,1,2,4
2227,ENSXETG00000021938,CXXC1,cxxc1,xenopus_tropicalis,23,4,1,18,23
2227,FBgn0030121,CXXC1,Cfp1,drosophila_melanogaster,9,2,3,4,9
2227,WBGene00009924,CXXC1,cfp-1,caenorhabditis_elegans,14,13,1,0,14
2228,ENSG00000155827,RNF20,RNF20,homo_sapiens,7,4,2,1,7
2228,ENSMUSG00000028309,RNF20,Rnf20,mus_musculus,4,5,2,2,4
2228,ENSXETG00000011951,RNF20,rnf20,xenopus_tropicalis,4,1,2,1,4
2228,FBgn0086694,RNF20,Bre1,drosophila_melanogaster,5,2,1,2,5
2228,WBGene00007008,RNF20,rfp-1,caenorhabditis_elegans,5,2,1,2,5
2229,ENSG00000156650,KAT6B,KAT6B,homo_sapiens,25,5,5,15,25
2229,ENSMUSG00000021767,KAT6B,Kat6b,mus_musculus,24,6,5,13,24
2229,FBgn0034975,KAT6B,enok,drosophila_melanogaster,9,2,5,2,9
2229,WBGene00045419,KAT6B,lsy-12,caenorhabditis_elegans,18,14,4,0,18
2230,ENSG00000158161,EYA3,EYA3,homo_sapiens,9,5,4,0,9
2230,ENSMUSG00000028886,EYA3,Eya3,mus_musculus,9,5,4,0,9
2230,WBGene00001377,EYA3,eya-1,caenorhabditis_elegans,3,2,1,0,3
2232,ENSG00000162521,RBBP4,RBBP4,homo_sapiens,46,9,3,37,46
2232,ENSMUSG00000057236,RBBP4,Rbbp4,mus_musculus,11,2,3,6,11
2232,ENSXETG00000000984,RBBP4,rbbp4,xenopus_tropicalis,16,2,3,11,16
2232,FBgn0263979,RBBP4,Caf1,drosophila_melanogaster,15,2,1,12,15
2232,WBGene00003036,RBBP4,lin-53,caenorhabditis_elegans,9,1,2,6,9
2233,ENSG00000163104,SMARCAD1,SMARCAD1,homo_sapiens,19,4,1,14,19
2233,ENSMUSG00000029920,SMARCAD1,Smarcad1,mus_musculus,9,4,1,4,9
2233,ENSXETG00000019214,SMARCAD1,smarcad1,xenopus_tropicalis,7,2,1,4,7
2233,FBgn0032157,SMARCAD1,Etl1,drosophila_melanogaster,4,1,1,2,4
2233,WBGene00010845,SMARCAD1,M03C11.8,caenorhabditis_elegans,4,1,1,2,4
2234,ENSG00000163159,VPS72,VPS72,homo_sapiens,3,2,1,0,3
2234,ENSMUSG00000008958,VPS72,Vps72,mus_musculus,2,1,1,0,2
2234,FBgn0032321,VPS72,YL-1,drosophila_melanogaster,3,2,1,0,3
2234,WBGene00007645,VPS72,C17E4.6,caenorhabditis_elegans,2,1,1,0,2
2236,ENSG00000163517,HDAC11,HDAC11,homo_sapiens,16,15,1,0,16
2236,ENSMUSG00000034245,HDAC11,Hdac11,mus_musculus,4,3,1,0,4
2236,FBgn0051119,HDAC11,HdacX,drosophila_melanogaster,3,2,1,0,3
2236,WBGene00007953,HDAC11,hda-11,caenorhabditis_elegans,2,1,1,0,2
2239,ENSG00000165097,KDM1B,KDM1B,homo_sapiens,9,3,4,2,9
2239,ENSMUSG00000038080,KDM1B,Kdm1b,mus_musculus,11,3,4,4,11
2239,ENSXETG00000015429,KDM1B,kdm1b,xenopus_tropicalis,8,1,5,2,8
2239,WBGene00000137,KDM1B,amx-1,caenorhabditis_elegans,7,1,5,1,7
2240,ENSG00000166164,BRD7,BRD7,homo_sapiens,8,4,2,2,8
2240,ENSMUSG00000031660,BRD7,Brd7,mus_musculus,4,1,2,1,4
2240,ENSXETG00000018460,BRD7,brd7,xenopus_tropicalis,8,2,2,4,8
2240,FBgn0031947,BRD7,CG7154,drosophila_melanogaster,3,1,1,1,3
2240,WBGene00007256,BRD7,swsn-9,caenorhabditis_elegans,9,4,1,4,9
2241,ENSG00000166337,TAF10,TAF10,homo_sapiens,3,2,1,0,3
2241,ENSMUSG00000043866,TAF10,Taf10,mus_musculus,3,1,2,0,3
2241,ENSXETG00000004906,TAF10,taf10,xenopus_tropicalis,2,1,1,0,2
2241,FBgn0026324,TAF10,Taf10b,drosophila_melanogaster,3,1,2,0,3
2241,WBGene00006392,TAF10,taf-10,caenorhabditis_elegans,4,3,1,0,4
2245,ENSG00000170004,CHD3,CHD3,homo_sapiens,39,8,9,22,39
2245,ENSMUSG00000018474,CHD3,Chd3,mus_musculus,35,6,9,20,35
2245,ENSXETG00000012991,CHD3,chd3,xenopus_tropicalis,21,2,10,9,21
2245,FBgn0023395,CHD3,Chd3,drosophila_melanogaster,10,1,4,5,10
