id,gene,isoforms,paralogues,motifs,complexity,name,species
,FBgn0001324,2,1,0,3,kto,drosophila_melanogaster
,WBGene00001081,1,1,0,2,dpy-22,caenorhabditis_elegans
2057,ENSG00000185619,8,7,5,20,PCGF3,homo_sapiens
,ENSMUSG00000033623,2,6,2,10,Pcgf3,mus_musculus
,ENSXETG00000004916,1,5,1,7,pcgf3,xenopus_tropicalis
,FBgn0002283,2,3,2,7,l(3)73Ah,drosophila_melanogaster
,WBGene00008684,2,1,1,4,mig-32,caenorhabditis_elegans
2058,ENSG00000185651,3,11,3,17,UBE2L3,homo_sapiens
,ENSMUSG00000038965,3,13,3,19,Ube2l3,mus_musculus
,ENSXETG00000022422,2,8,2,12,ube2l3,xenopus_tropicalis
,FBgn0017456,1,10,1,12,Ubc84D,drosophila_melanogaster
,FBgn0026316,1,10,1,12,Ubc10,drosophila_melanogaster
,WBGene00006713,1,3,1,5,ubc-18,caenorhabditis_elegans
2059,ENSG00000186141,2,1,0,3,POLR3C,homo_sapiens
,ENSMUSG00000028099,4,1,0,5,Polr3c,mus_musculus
,FBgn0038057,2,1,0,3,CG12267,drosophila_melanogaster
,WBGene00016750,2,1,0,3,C48E7.2,caenorhabditis_elegans
2060,ENSG00000186174,3,2,0,5,BCL9L,homo_sapiens
,ENSMUSG00000063382,1,2,0,3,Bcl9l,mus_musculus
,ENSXETG00000010069,1,2,0,3,bcl9l,xenopus_tropicalis
2061,ENSG00000186260,7,3,18,28,MKL2,homo_sapiens
,ENSMUSG00000009569,4,3,8,15,Mkl2,mus_musculus
,ENSXETG00000010993,1,4,5,10,mkl2,xenopus_tropicalis
,FBgn0052296,3,1,12,16,Mrtf,drosophila_melanogaster
2062,ENSG00000187323,7,11,32,50,DCC,homo_sapiens
,ENSMUSG00000060534,2,11,20,33,Dcc,mus_musculus
,ENSXETG00000030451,1,9,7,17,DCC,xenopus_tropicalis
,FBgn0011592,3,6,30,39,fra,drosophila_melanogaster
,WBGene00006776,1,2,10,13,unc-40,caenorhabditis_elegans
2063,ENSG00000187325,1,2,0,3,TAF9B,homo_sapiens
,ENSMUSG00000047242,3,3,0,6,Taf9b,mus_musculus
,ENSXETG00000010138,1,1,0,2,taf9b,xenopus_tropicalis
,FBgn0000617,1,1,0,1,e(y)1,drosophila_melanogaster
,WBGene00006391,1,1,0,2,taf-9,caenorhabditis_elegans
2064,ENSG00000187735,5,4,9,18,TCEA1,homo_sapiens
,ENSMUSG00000033813,2,4,6,12,Tcea1,mus_musculus
,ENSXETG00000008099,2,3,2,7,tcea1,xenopus_tropicalis
,FBgn0010422,2,2,6,10,TfIIS,drosophila_melanogaster
,FBgn0030663,1,2,2,5,CG8117,drosophila_melanogaster
,WBGene00012000,1,1,3,5,T24H10.1,caenorhabditis_elegans
2065,ENSG00000187754,1,8,1,10,SSX7,homo_sapiens
,ENSMUSG00000023165,2,14,2,18,Ssxb2,mus_musculus
,ENSMUSG00000035371,1,14,1,16,Ssx9,mus_musculus
,ENSMUSG00000062814,2,14,2,18,Ssxa1,mus_musculus
,ENSMUSG00000068218,1,14,1,16,Ssxb9,mus_musculus
,ENSMUSG00000068219,1,14,1,16,Ssxb10,mus_musculus
,ENSMUSG00000071816,1,14,1,16,Ssxb5,mus_musculus
,ENSMUSG00000079697,1,14,1,16,Gm5751,mus_musculus
,ENSMUSG00000079699,1,14,1,16,Gm6592,mus_musculus
,ENSMUSG00000079701,2,14,2,18,Ssxb3,mus_musculus
,ENSMUSG00000079702,1,14,1,16,Ssxb6,mus_musculus
,ENSMUSG00000079703,2,14,2,18,Ssxb8,mus_musculus
,ENSMUSG00000079704,1,14,1,16,Gm14459,mus_musculus
,ENSMUSG00000079705,1,14,1,16,Ssxb1,mus_musculus
,ENSMUSG00000095316,1,14,1,16,Gm21876,mus_musculus
2066,ENSG00000188779,4,4,0,8,SKOR1,homo_sapiens
,ENSMUSG00000022245,3,4,0,7,Skor1,mus_musculus
,ENSXETG00000007811,1,4,1,6,skor1,xenopus_tropicalis
,FBgn0039932,3,2,0,5,fuss,drosophila_melanogaster
2067,ENSG00000188976,1,1,0,2,NOC2L,homo_sapiens
,ENSMUSG00000095567,2,1,0,1,Noc2l,mus_musculus
,ENSXETG00000031054,1,1,1,3,NOC2L,xenopus_tropicalis
,FBgn0032925,1,1,0,2,CG9246,drosophila_melanogaster
,WBGene00007413,1,1,0,2,pro-2,caenorhabditis_elegans
2068,ENSG00000188986,2,1,0,3,NELFB,homo_sapiens
,ENSMUSG00000013465,4,1,0,5,Nelfb,mus_musculus
,ENSXETG00000000383,2,1,0,3,nelfb,xenopus_tropicalis
,FBgn0027553,1,1,0,2,NELF-B,drosophila_melanogaster
2069,ENSG00000189266,4,2,0,6,PNRC2,homo_sapiens
,ENSMUSG00000028675,3,2,0,5,Pnrc2,mus_musculus
,ENSXETG00000005273,1,1,0,2,pnrc2,xenopus_tropicalis
2070,ENSG00000189308,6,2,6,14,LIN54,homo_sapiens
,ENSMUSG00000035310,6,2,6,14,Lin54,mus_musculus
,ENSXETG00000000369,1,1,1,3,lin54,xenopus_tropicalis
,FBgn0033846,2,1,2,5,mip120,drosophila_melanogaster
,WBGene00003037,2,1,2,5,lin-54,caenorhabditis_elegans
2071,ENSG00000196284,4,1,0,5,SUPT3H,homo_sapiens
,ENSMUSG00000038954,3,1,0,4,Supt3,mus_musculus
,ENSXETG00000001404,1,1,0,2,supt3h,xenopus_tropicalis
,FBgn0037981,1,1,0,2,Spt3,drosophila_melanogaster
2072,ENSG00000196419,6,1,6,13,XRCC6,homo_sapiens
,ENSMUSG00000022471,6,1,2,9,Xrcc6,mus_musculus
,ENSXETG00000004548,2,1,0,3,xrcc6,xenopus_tropicalis
,FBgn0011774,2,1,0,3,Irbp,drosophila_melanogaster
,WBGene00000519,1,1,0,2,cku-70,caenorhabditis_elegans
2073,ENSG00000196531,13,3,12,28,NACA,homo_sapiens
,ENSMUSG00000061315,2,2,2,6,Naca,mus_musculus
,ENSXETG00000004407,1,2,1,4,naca.2,xenopus_tropicalis
,FBgn0086904,4,2,4,10,Nacalpha,drosophila_melanogaster
,WBGene00022042,4,1,3,8,icd-2,caenorhabditis_elegans
2074,ENSG00000196588,10,3,26,36,MKL1,homo_sapiens
,ENSMUSG00000042292,5,3,16,24,Mkl1,mus_musculus
,ENSXETG00000022963,3,4,13,20,mkl1,xenopus_tropicalis
,FBgn0052296,3,1,12,16,Mrtf,drosophila_melanogaster
2075,ENSG00000196781,5,6,8,19,TLE1,homo_sapiens
,ENSMUSG00000008305,7,7,16,30,Tle1,mus_musculus
,ENSXETG00000013999,2,4,7,13,tle1,xenopus_tropicalis
,WBGene00006773,2,1,8,11,unc-37,caenorhabditis_elegans
2076,ENSG00000196782,3,3,0,6,MAML3,homo_sapiens
,ENSMUSG00000061143,2,3,0,5,Maml3,mus_musculus
,ENSXETG00000016965,2,3,4,9,maml3,xenopus_tropicalis
2077,ENSG00000196924,8,3,158,169,FLNA,homo_sapiens
,ENSMUSG00000031328,6,3,109,118,Flna,mus_musculus
,ENSXETG00000014268,1,3,26,30,flna,xenopus_tropicalis
,FBgn0014141,10,3,176,189,cher,drosophila_melanogaster
,FBgn0028371,10,3,120,133,jbug,drosophila_melanogaster
,FBgn0039500,1,3,3,6,CG5984,drosophila_melanogaster
,WBGene00016006,4,2,65,71,fln-2,caenorhabditis_elegans
,WBGene00022048,21,2,307,330,fln-1,caenorhabditis_elegans
2078,ENSG00000197157,2,1,5,8,SND1,homo_sapiens
,ENSMUSG00000001424,3,1,8,12,Snd1,mus_musculus
,ENSXETG00000023043,2,1,10,13,snd1,xenopus_tropicalis
,FBgn0035121,2,1,10,13,Tudor-SN,drosophila_melanogaster
,WBGene00006626,1,1,5,7,tsn-1,caenorhabditis_elegans
2079,ENSG00000197223,4,1,0,5,C1D,homo_sapiens
,ENSMUSG00000000581,2,1,0,3,C1d,mus_musculus
,ENSXETG00000025934,1,1,0,2,c1d,xenopus_tropicalis
2080,ENSG00000197299,2,5,5,12,BLM,homo_sapiens
,ENSMUSG00000030528,3,5,6,14,Blm,mus_musculus
,ENSXETG00000007847,3,5,4,12,blm,xenopus_tropicalis
,FBgn0002906,1,3,3,3,Blm,drosophila_melanogaster
,WBGene00001865,1,4,3,8,him-6,caenorhabditis_elegans
2081,ENSG00000197579,2,1,2,5,TOPORS,homo_sapiens
,ENSMUSG00000036822,1,2,1,4,Topors,mus_musculus
,ENSXETG00000014724,1,1,3,5,topors,xenopus_tropicalis
,FBgn0267351,2,1,2,5,Topors,drosophila_melanogaster
2082,ENSG00000197724,3,6,3,12,PHF2,homo_sapiens
,ENSMUSG00000038025,1,7,2,10,Phf2,mus_musculus
,ENSXETG00000022559,1,8,3,12,phf2,xenopus_tropicalis
,ENSXETG00000033790,1,8,0,9,0,xenopus_tropicalis
,WBGene00005013,1,3,1,5,jmjd-1.1,caenorhabditis_elegans
,WBGene00017920,3,3,3,9,jmjd-1.2,caenorhabditis_elegans
2083,ENSG00000198646,5,1,0,6,NCOA6,homo_sapiens
,ENSMUSG00000038369,4,1,0,5,Ncoa6,mus_musculus
,ENSXETG00000019466,1,1,2,4,ncoa6,xenopus_tropicalis
2084,ENSG00000198728,2,2,0,4,LDB1,homo_sapiens
,ENSMUSG00000025223,6,2,0,8,Ldb1,mus_musculus
,ENSXETG00000001714,2,2,0,4,ldb1,xenopus_tropicalis
,FBgn0013764,2,1,0,3,Chi,drosophila_melanogaster
,WBGene00002261,4,1,0,5,ldb-1,caenorhabditis_elegans
2086,ENSG00000204209,7,1,0,8,DAXX,homo_sapiens
,ENSMUSG00000002307,6,1,0,7,Daxx,mus_musculus
,ENSXETG00000020372,1,1,1,3,daxx,xenopus_tropicalis
,FBgn0031820,2,1,0,3,DLP,drosophila_melanogaster
2087,ENSG00000204227,1,2,1,4,RING1,homo_sapiens
,ENSMUSG00000024325,1,2,1,4,Ring1,mus_musculus
,ENSXETG00000020370,1,2,1,4,ring1,xenopus_tropicalis
,FBgn0003330,1,1,1,3,Sce,drosophila_melanogaster
,WBGene00020496,2,1,1,4,spat-3,caenorhabditis_elegans
2088,ENSG00000204713,3,21,6,30,TRIM27,homo_sapiens
,ENSMUSG00000021326,0,25,3,29,Trim27,mus_musculus
,ENSXETG00000007266,1,2,3,6,0,xenopus_tropicalis
,ENSXETG00000033046,1,2,3,6,0,xenopus_tropicalis
2089,ENSG00000206206,7,1,0,8,DAXX,homo_sapiens
2090,ENSG00000206279,7,1,0,8,DAXX,homo_sapiens
2091,ENSG00000206287,1,1,1,3,RING1,homo_sapiens
2092,ENSG00000213024,14,2,0,16,NUP62,homo_sapiens
,ENSMUSG00000109511,5,2,0,7,Nup62,mus_musculus
,ENSXETG00000009637,1,1,1,3,nup62,xenopus_tropicalis
,FBgn0034118,2,1,0,3,Nup62,drosophila_melanogaster
2093,ENSG00000213523,2,1,0,3,SRA1,homo_sapiens
,ENSXETG00000032326,1,1,0,2,sra1,xenopus_tropicalis
2094,ENSG00000214114,2,2,0,4,MYCBP,homo_sapiens
,ENSMUSG00000028647,2,1,0,3,Mycbp,mus_musculus
,ENSXETG00000027114,1,1,0,2,mycbp,xenopus_tropicalis
2095,ENSG00000215474,3,4,0,7,SKOR2,homo_sapiens
,ENSMUSG00000091519,1,4,0,5,Skor2,mus_musculus
,FBgn0039932,3,2,0,5,fuss,drosophila_melanogaster
2096,ENSG00000215641,3,1,6,10,TRIM27,homo_sapiens
2098,ENSG00000221926,10,6,7,23,TRIM16,homo_sapiens
,ENSMUSG00000047821,3,6,3,12,Trim16,mus_musculus
,ENSXETG00000009231,1,76,2,79,trim16,xenopus_tropicalis
2099,ENSG00000226788,1,1,1,3,RING1,homo_sapiens
2100,ENSG00000227046,7,1,0,8,DAXX,homo_sapiens
2101,ENSG00000228520,1,1,0,2,RING1,homo_sapiens
2102,ENSG00000229006,3,1,6,10,TRIM27,homo_sapiens
2103,ENSG00000230989,2,0,0,2,HSBP1,homo_sapiens
,ENSMUSG00000031839,1,1,0,2,Hsbp1,mus_musculus
,ENSXETG00000025864,1,1,0,2,hsbp1,xenopus_tropicalis
,FBgn0032429,3,1,0,4,CG5446,drosophila_melanogaster
,WBGene00002002,4,1,0,5,hsb-1,caenorhabditis_elegans
2104,ENSG00000231115,1,1,1,3,RING1,homo_sapiens
2105,ENSG00000231617,6,1,0,7,DAXX,homo_sapiens
2106,ENSG00000233948,5,1,6,12,TRIM27,homo_sapiens
2107,ENSG00000234495,3,1,6,10,TRIM27,homo_sapiens
2108,ENSG00000235107,1,1,1,3,RING1,homo_sapiens
2109,ENSG00000237071,3,1,6,10,TRIM27,homo_sapiens
2110,ENSG00000237462,2,1,4,7,TRIM27,homo_sapiens
2111,ENSG00000239306,5,4,12,21,RBM14,homo_sapiens
,ENSMUSG00000006456,3,4,8,15,Rbm14,mus_musculus
,ENSXETG00000026650,2,3,4,9,rbm14,xenopus_tropicalis
,FBgn0011640,5,1,15,21,lark,drosophila_melanogaster
,WBGene00004384,3,1,1,5,rnp-1,caenorhabditis_elegans
2112,ENSG00000242441,5,5,0,10,GTF2A1L,homo_sapiens
,ENSMUSG00000024154,2,5,0,7,Gtf2a1l,mus_musculus
2113,ENSG00000253506,1,3,1,5,NACA2,homo_sapiens
,ENSMUSG00000061315,2,2,2,6,Naca,mus_musculus
,ENSXETG00000004407,1,2,1,4,naca.2,xenopus_tropicalis
,FBgn0086904,4,2,4,10,Nacalpha,drosophila_melanogaster
,WBGene00022042,4,1,3,8,icd-2,caenorhabditis_elegans
2114,ENSG00000253729,4,2,7,13,PRKDC,homo_sapiens
,ENSMUSG00000022672,1,2,3,6,Prkdc,mus_musculus
,ENSXETG00000004851,1,2,3,6,prkdc,xenopus_tropicalis
,FBgn0004367,1,1,3,5,mei-41,drosophila_melanogaster
,WBGene00000226,3,1,9,13,atl-1,caenorhabditis_elegans
2115,ENSG00000255302,2,1,0,3,EID1,homo_sapiens
,ENSMUSG00000091337,1,1,0,2,Eid1,mus_musculus
2121,ENSG00000262024,4,1,0,5,TCF20,homo_sapiens
2127,ENSG00000265972,2,5,0,7,TXNIP,homo_sapiens
,ENSMUSG00000038393,2,5,0,7,Txnip,mus_musculus
,ENSXETG00000011050,1,5,0,6,txnip,xenopus_tropicalis
,FBgn0037465,1,13,0,14,CG1105,drosophila_melanogaster
,FBgn0037517,1,13,0,14,CG10086,drosophila_melanogaster
,FBgn0037518,1,13,0,13,CG2641,drosophila_melanogaster
,FBgn0037519,2,13,0,15,CG3014,drosophila_melanogaster
,FBgn0037521,3,13,0,16,CG2993,drosophila_melanogaster
,FBgn0037853,1,13,0,14,CG14696,drosophila_melanogaster
,FBgn0037856,1,13,0,14,Leash,drosophila_melanogaster
,FBgn0042101,1,13,0,14,CG18744,drosophila_melanogaster
,FBgn0042102,1,13,0,14,CG18745,drosophila_melanogaster
,FBgn0042103,1,0,0,14,CG18746,drosophila_melanogaster
,FBgn0042104,1,13,0,14,CG18747,drosophila_melanogaster
,FBgn0042105,2,13,0,15,CG18748,drosophila_melanogaster
,WBGene00009852,1,16,0,17,arrd-24,caenorhabditis_elegans
,WBGene00011052,1,16,0,17,arrd-11,caenorhabditis_elegans
,WBGene00011053,1,16,0,17,arrd-12,caenorhabditis_elegans
,WBGene00011054,1,16,0,17,arrd-13,caenorhabditis_elegans
,WBGene00011055,1,16,0,17,arrd-14,caenorhabditis_elegans
,WBGene00011732,1,16,0,17,arrd-17,caenorhabditis_elegans
,WBGene00012464,1,16,0,17,arrd-7,caenorhabditis_elegans
,WBGene00012467,1,16,0,17,arrd-8,caenorhabditis_elegans
,WBGene00013043,2,16,0,18,arrd-16,caenorhabditis_elegans
,WBGene00014161,1,16,0,17,arrd-5,caenorhabditis_elegans
,WBGene00015440,1,16,0,17,arrd-20,caenorhabditis_elegans
,WBGene00015441,1,16,0,17,arrd-21,caenorhabditis_elegans
,WBGene00018060,1,16,0,17,arrd-18,caenorhabditis_elegans
,WBGene00018061,2,16,0,18,arrd-19,caenorhabditis_elegans
,WBGene00020612,1,16,0,17,arrd-22,caenorhabditis_elegans
2128,ENSG00000266412,7,1,0,8,NCOA4,homo_sapiens
,ENSMUSG00000021908,1,2,0,3,Gm6768,mus_musculus
,ENSMUSG00000056234,7,2,0,9,Ncoa4,mus_musculus
,ENSXETG00000032751,1,1,0,2,NCOA4,xenopus_tropicalis
2148,ENSG00000004487,4,4,2,10,KDM1A,homo_sapiens
,ENSMUSG00000036940,5,4,4,13,Kdm1a,mus_musculus
,ENSXETG00000003698,2,5,3,10,kdm1a,xenopus_tropicalis
,FBgn0260397,3,7,2,12,Su(var)3-3,drosophila_melanogaster
2149,ENSG00000005302,8,0,7,16,MSL3,homo_sapiens
,ENSMUSG00000031358,2,2,2,6,Msl3,mus_musculus
,ENSMUSG00000047669,1,2,1,4,Msl3l2,mus_musculus
,ENSXETG00000007544,1,2,0,3,0,xenopus_tropicalis
,ENSXETG00000032258,1,2,0,3,0,xenopus_tropicalis
,FBgn0002775,1,1,1,3,msl-3,drosophila_melanogaster
2150,ENSG00000009954,2,8,10,20,BAZ1B,homo_sapiens
,ENSMUSG00000002748,1,8,5,14,Baz1b,mus_musculus
,ENSXETG00000010334,1,8,6,15,baz1b,xenopus_tropicalis
2151,ENSG00000010803,12,10,24,49,SCMH1,homo_sapiens
,ENSMUSG00000000085,6,10,10,26,Scmh1,mus_musculus
,ENSXETG00000012966,1,9,2,12,scmh1,xenopus_tropicalis
,FBgn0003334,2,3,8,13,Scm,drosophila_melanogaster
2152,ENSG00000015171,15,2,45,62,ZMYND11,homo_sapiens
,ENSMUSG00000021156,14,2,30,47,Zmynd11,mus_musculus
,ENSXETG00000016884,2,2,8,12,zmynd11,xenopus_tropicalis
,FBgn0033752,1,2,2,5,CG8569,drosophila_melanogaster
,WBGene00000262,1,2,1,4,bra-1,caenorhabditis_elegans
,WBGene00017757,1,2,1,4,bra-2,caenorhabditis_elegans
2153,ENSG00000025293,6,2,4,12,PHF20,homo_sapiens
,ENSMUSG00000038116,2,2,1,5,Phf20,mus_musculus
,ENSXETG00000025472,2,3,4,9,phf20,xenopus_tropicalis
,FBgn0038016,1,1,3,5,MBD-R2,drosophila_melanogaster
2154,ENSG00000048052,16,6,0,22,HDAC9,homo_sapiens
,ENSMUSG00000004698,1,6,0,7,Hdac9,mus_musculus
,ENSXETG00000013445,1,6,2,9,hdac9,xenopus_tropicalis
,FBgn0041210,8,2,0,10,HDAC4,drosophila_melanogaster
,WBGene00001837,2,5,0,7,hda-4,caenorhabditis_elegans
2155,ENSG00000048649,7,1,4,12,RSF1,homo_sapiens
,ENSMUSG00000035623,1,1,1,3,Rsf1,mus_musculus
,ENSXETG00000010445,1,1,1,3,rsf1,xenopus_tropicalis
,FBgn0026577,2,1,4,5,CG8677,drosophila_melanogaster
2156,ENSG00000055609,8,8,30,49,KMT2C,homo_sapiens
,ENSMUSG00000038056,5,9,33,47,Kmt2c,mus_musculus
,ENSXETG00000009730,1,8,2,11,kmt2c,xenopus_tropicalis
,FBgn0023518,2,5,8,15,trr,drosophila_melanogaster
,WBGene00019584,1,4,3,8,set-12,caenorhabditis_elegans
2158,ENSG00000061273,17,6,0,23,HDAC7,homo_sapiens
,ENSMUSG00000022475,10,6,0,16,Hdac7,mus_musculus
,ENSXETG00000010661,1,6,1,8,hdac7,xenopus_tropicalis
,FBgn0041210,8,2,0,10,HDAC4,drosophila_melanogaster
,WBGene00001837,2,5,0,7,hda-4,caenorhabditis_elegans
2159,ENSG00000066117,6,3,0,9,SMARCD1,homo_sapiens
,ENSMUSG00000023018,1,3,0,4,Smarcd1,mus_musculus
,ENSXETG00000013357,1,3,0,4,smarcd1,xenopus_tropicalis
,FBgn0025463,1,1,0,2,Bap60,drosophila_melanogaster
,WBGene00015971,2,2,0,2,swsn-2.2,caenorhabditis_elegans
,WBGene00044072,1,2,0,3,ham-3,caenorhabditis_elegans
2160,ENSG00000066135,1,7,2,10,KDM4A,homo_sapiens
,ENSMUSG00000033326,4,4,8,16,Kdm4a,mus_musculus
,ENSXETG00000003483,1,3,4,8,kdm4a,xenopus_tropicalis
,FBgn0033233,2,2,4,8,Kdm4A,drosophila_melanogaster
,FBgn0053182,5,2,10,17,Kdm4B,drosophila_melanogaster
,WBGene00012982,1,1,2,4,jmjd-2,caenorhabditis_elegans
2161,ENSG00000068024,7,6,0,13,HDAC4,homo_sapiens
,ENSMUSG00000026313,4,6,0,10,Hdac4,mus_musculus
,ENSXETG00000004880,1,6,2,9,hdac4,xenopus_tropicalis
,FBgn0041210,8,2,0,10,HDAC4,drosophila_melanogaster
,WBGene00001837,2,5,0,7,hda-4,caenorhabditis_elegans
2162,ENSG00000068903,9,2,9,20,SIRT2,homo_sapiens
,ENSMUSG00000015149,4,2,4,10,Sirt2,mus_musculus
,ENSXETG00000002409,1,3,1,5,sirt2,xenopus_tropicalis
,FBgn0038788,2,1,2,5,Sirt2,drosophila_melanogaster
2163,ENSG00000071243,4,5,2,11,ING3,homo_sapiens
,ENSMUSG00000029670,4,5,2,11,Ing3,mus_musculus
,ENSXETG00000022722,2,4,0,6,ing3,xenopus_tropicalis
,FBgn0030945,1,3,1,5,Ing3,drosophila_melanogaster
,WBGene00013095,1,2,1,4,ing-3,caenorhabditis_elegans
,WBGene00021545,4,2,2,8,Y43H11AL.1,caenorhabditis_elegans
2164,ENSG00000074266,6,1,11,18,EED,homo_sapiens
,ENSMUSG00000030619,3,1,8,12,Eed,mus_musculus
,ENSXETG00000010440,1,1,3,5,eed,xenopus_tropicalis
,FBgn0000588,1,2,3,6,esc,drosophila_melanogaster
,FBgn0032391,2,2,6,10,escl,drosophila_melanogaster
,WBGene00003224,1,1,2,4,mes-6,caenorhabditis_elegans
2165,ENSG00000080503,31,2,48,79,SMARCA2,homo_sapiens
,ENSMUSG00000024921,27,2,37,66,Smarca2,mus_musculus
,ENSXETG00000015299,3,2,13,18,smarca2,xenopus_tropicalis
,FBgn0000212,6,1,30,37,brm,drosophila_melanogaster
,WBGene00004204,1,1,5,6,swsn-4,caenorhabditis_elegans
2166,ENSG00000082014,4,3,0,7,SMARCD3,homo_sapiens
,ENSMUSG00000028949,2,3,0,5,Smarcd3,mus_musculus
,ENSXETG00000014415,1,3,0,4,smarcd3,xenopus_tropicalis
,FBgn0025463,1,1,0,2,Bap60,drosophila_melanogaster
,WBGene00015971,2,2,0,2,swsn-2.2,caenorhabditis_elegans
,WBGene00044072,1,2,0,3,ham-3,caenorhabditis_elegans
2167,ENSG00000083168,6,5,12,23,KAT6A,homo_sapiens
,ENSMUSG00000031540,2,5,6,13,Kat6a,mus_musculus
,FBgn0034975,2,5,2,9,enok,drosophila_melanogaster
,WBGene00045419,14,4,0,18,lsy-12,caenorhabditis_elegans
2168,ENSG00000085231,5,1,0,6,AK6,homo_sapiens
,ENSXETG00000018174,1,1,0,2,ak6,xenopus_tropicalis
,FBgn0033754,1,1,0,2,Ak6,drosophila_melanogaster
,WBGene00008458,1,1,0,2,E02H1.6,caenorhabditis_elegans
2169,ENSG00000089094,14,6,17,37,KDM2B,homo_sapiens
,ENSMUSG00000029475,8,7,17,32,Kdm2b,mus_musculus
,ENSXETG00000020966,3,8,10,21,kdm2b,xenopus_tropicalis
,FBgn0037659,4,1,8,13,Kdm2,drosophila_melanogaster
2170,ENSG00000094631,11,6,2,19,HDAC6,homo_sapiens
,ENSMUSG00000031161,5,6,2,13,Hdac6,mus_musculus
,ENSXETG00000023355,1,6,1,8,hdac6,xenopus_tropicalis
,FBgn0026428,7,2,5,14,HDAC6,drosophila_melanogaster
,WBGene00018319,4,5,3,12,hda-6,caenorhabditis_elegans
2171,ENSG00000094916,4,3,7,14,CBX5,homo_sapiens
,ENSMUSG00000009575,4,3,7,14,Cbx5,mus_musculus
,ENSXETG00000021279,1,3,2,6,cbx5,xenopus_tropicalis
,FBgn0003607,2,5,4,11,Su(var)205,drosophila_melanogaster
,FBgn0030082,3,5,6,14,HP1b,drosophila_melanogaster
,FBgn0031613,1,5,1,7,HP6,drosophila_melanogaster
,FBgn0037675,1,5,1,7,HP1e,drosophila_melanogaster
,FBgn0039019,1,5,1,2,HP1c,drosophila_melanogaster
,WBGene00001995,1,1,1,3,hpl-1,caenorhabditis_elegans
2172,ENSG00000096968,1,14,4,19,JAK2,homo_sapiens
,ENSMUSG00000024789,2,14,8,24,Jak2,mus_musculus
,ENSXETG00000000586,1,15,4,20,jak2,xenopus_tropicalis
,FBgn0004864,1,6,3,10,hop,drosophila_melanogaster
2173,ENSG00000099954,4,8,4,16,CECR2,homo_sapiens
,ENSMUSG00000071226,4,8,3,14,Cecr2,mus_musculus
,ENSXETG00000000873,2,8,4,14,cecr2,xenopus_tropicalis
2174,ENSG00000099956,7,1,0,1,SMARCB1,homo_sapiens
,ENSMUSG00000000902,2,1,0,3,Smarcb1,mus_musculus
,ENSXETG00000022368,2,1,0,3,smarcb1,xenopus_tropicalis
,FBgn0011715,1,1,0,2,Snr1,drosophila_melanogaster
,WBGene00011111,2,1,0,3,snfc-5,caenorhabditis_elegans
2175,ENSG00000100307,3,5,3,11,CBX7,homo_sapiens
,ENSMUSG00000053411,7,5,5,17,Cbx7,mus_musculus
,ENSXETG00000006911,1,5,1,7,cbx7,xenopus_tropicalis
,FBgn0003042,1,1,1,3,Pc,drosophila_melanogaster
2176,ENSG00000100429,4,6,0,10,HDAC10,homo_sapiens
,ENSMUSG00000062906,2,6,0,8,Hdac10,mus_musculus
,ENSXETG00000031474,1,6,0,7,HDAC10,xenopus_tropicalis
,FBgn0026428,7,2,5,14,HDAC6,drosophila_melanogaster
,WBGene00018319,4,5,3,12,hda-6,caenorhabditis_elegans
2177,ENSG00000100888,7,9,11,27,CHD8,homo_sapiens
,ENSMUSG00000053754,4,9,9,22,Chd8,mus_musculus
,ENSXETG00000017194,4,10,22,36,CHD8,xenopus_tropicalis
,FBgn0266557,6,4,15,25,kis,drosophila_melanogaster
,WBGene00007053,1,4,5,10,chd-7,caenorhabditis_elegans
2178,ENSG00000101040,20,2,69,91,ZMYND8,homo_sapiens
,ENSMUSG00000039671,11,2,35,48,Zmynd8,mus_musculus
,ENSXETG00000033492,1,2,3,6,ZMYND8,xenopus_tropicalis
,FBgn0039863,2,2,7,11,CG1815,drosophila_melanogaster
2179,ENSG00000101849,8,4,34,46,TBL1X,homo_sapiens
,ENSMUSG00000025246,1,3,8,12,Tbl1x,mus_musculus
,ENSXETG00000015786,2,3,13,18,tbl1x,xenopus_tropicalis
,FBgn0263933,1,2,8,11,ebi,drosophila_melanogaster
2180,ENSG00000101945,2,13,10,25,SUV39H1,homo_sapiens
,ENSMUSG00000039231,3,13,12,28,Suv39h1,mus_musculus
,FBgn0263755,1,7,4,12,Su(var)3-9,drosophila_melanogaster
2181,ENSG00000102038,3,2,9,14,SMARCA1,homo_sapiens
,ENSMUSG00000031099,6,2,12,20,Smarca1,mus_musculus
,ENSXETG00000001526,1,2,2,5,smarca1,xenopus_tropicalis
,FBgn0011604,3,1,9,13,Iswi,drosophila_melanogaster
,WBGene00002169,1,1,3,5,isw-1,caenorhabditis_elegans
2182,ENSG00000103510,4,5,0,9,KAT8,homo_sapiens
,ENSMUSG00000030801,2,5,0,7,Kat8,mus_musculus
,ENSXETG00000001943,2,3,0,5,kat8,xenopus_tropicalis
,FBgn0014340,1,5,0,6,mof,drosophila_melanogaster
,FBgn0039585,1,5,0,6,CG1894,drosophila_melanogaster
,WBGene00007914,1,4,0,5,mys-4,caenorhabditis_elegans
,WBGene00010537,1,4,0,5,mys-2,caenorhabditis_elegans
2183,ENSG00000104885,5,1,2,8,DOT1L,homo_sapiens
,ENSMUSG00000061589,3,1,2,6,Dot1l,mus_musculus
