index,ensembl_id,human_name,gene_name,species,isoforms,paralogues,motifs,complexity,iso_log2,par_log2,mot_log2,complexity_norm
962,WBGene00003017,FOXB1,lin-31,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
963,ENSG00000171970,ZNF57,ZNF57,homo_sapiens,5,38,43,86,2.3,5.2,5.4,13
963,WBGene00021931,ZNF57,Y55F3AM.14,caenorhabditis_elegans,1,1,11,13,0,0,3.5,3.5
964,ENSG00000172000,ZNF556,ZNF556,homo_sapiens,2,38,20,60,1,5.2,4.3,10.6
964,WBGene00021931,ZNF556,Y55F3AM.14,caenorhabditis_elegans,1,1,11,13,0,0,3.5,3.5
965,ENSG00000172006,ZNF554,ZNF554,homo_sapiens,2,9,9,20,1,3.2,3.2,7.3
965,ENSXETG00000011203,ZNF554,0,xenopus_tropicalis,1,4,9,14,0,2,3.2,5.2
965,FBgn0000286,ZNF554,Cf2,drosophila_melanogaster,5,3,26,34,2.3,1.6,4.7,8.6
965,WBGene00000483,ZNF554,che-1,caenorhabditis_elegans,2,1,8,11,1,0,3,4
966,ENSG00000172059,KLF11,KLF11,homo_sapiens,6,15,9,15,2.6,3.9,3.2,9.7
966,ENSMUSG00000020653,KLF11,Klf11,mus_musculus,4,15,3,22,2,3.9,1.6,7.5
966,ENSXETG00000007013,KLF11,klf11,xenopus_tropicalis,2,14,6,22,1,3.8,2.6,7.4
966,FBgn0043364,KLF11,cbt,drosophila_melanogaster,3,4,9,16,1.6,2,3.2,6.8
966,WBGene00012735,KLF11,sptf-3,caenorhabditis_elegans,1,2,3,6,0,1,1.6,2.6
968,ENSG00000172216,CEBPB,CEBPB,homo_sapiens,1,5,1,7,0,2.3,0,2.3
968,ENSMUSG00000056501,CEBPB,Cebpb,mus_musculus,1,4,1,6,0,2,0,2
968,ENSXETG00000012286,CEBPB,cebpb,xenopus_tropicalis,1,5,1,7,0,2.3,0,2.3
968,WBGene00016754,CEBPB,cebp-2,caenorhabditis_elegans,1,1,1,3,0,0,0,0
969,ENSG00000172238,ATOH1,ATOH1,homo_sapiens,1,10,1,12,0,3.3,0,3.3
969,ENSMUSG00000073043,ATOH1,Atoh1,mus_musculus,1,10,1,12,0,3.3,0,3.3
969,ENSXETG00000023279,ATOH1,atoh1,xenopus_tropicalis,1,9,1,11,0,3.2,0,3.2
969,WBGene00003018,ATOH1,lin-32,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
972,ENSG00000172292,CERS6,CERS6,homo_sapiens,2,5,4,9,1,2.3,2,5.3
972,ENSMUSG00000027035,CERS6,Cers6,mus_musculus,2,5,4,11,1,2.3,2,5.3
972,ENSXETG00000016207,CERS6,cers6,xenopus_tropicalis,1,5,2,8,0,2.3,1,3.3
972,FBgn0040918,CERS6,schlank,drosophila_melanogaster,2,1,4,7,1,0,2,3
972,WBGene00002043,CERS6,hyl-1,caenorhabditis_elegans,4,3,4,11,2,1.6,2,5.6
974,ENSG00000172379,ARNT2,ARNT2,homo_sapiens,6,13,15,34,2.6,3.7,3.9,10.2
974,ENSMUSG00000015709,ARNT2,Arnt2,mus_musculus,7,13,14,34,2.8,3.7,3.8,10.3
974,ENSXETG00000012988,ARNT2,arnt2,xenopus_tropicalis,2,11,6,19,1,3.5,2.6,7
974,FBgn0264075,ARNT2,tgo,drosophila_melanogaster,2,6,6,14,1,2.6,2.6,6.2
974,WBGene00000095,ARNT2,aha-1,caenorhabditis_elegans,2,3,3,11,1,1.6,1.6,4.2
979,ENSG00000172789,HOXC5,HOXC5,homo_sapiens,1,16,1,18,0,4,0,4
979,ENSMUSG00000022485,HOXC5,Hoxc5,mus_musculus,1,15,1,17,0,3.9,0,3.9
979,ENSXETG00000025183,HOXC5,hoxc5,xenopus_tropicalis,2,14,2,18,1,3.8,1,5.8
979,WBGene00003024,HOXC5,lin-39,caenorhabditis_elegans,2,1,2,5,1,0,1,2
980,ENSG00000172818,OVOL1,OVOL1,homo_sapiens,2,3,8,13,1,1.6,3,5.6
980,ENSMUSG00000024922,OVOL1,Ovol1,mus_musculus,1,3,3,7,0,1.6,1.6,3.2
980,ENSXETG00000020587,OVOL1,ovol1,xenopus_tropicalis,1,3,3,7,0,1.6,1.6,3.2
980,FBgn0003028,OVOL1,ovo,drosophila_melanogaster,5,1,15,18,2.3,0,3.9,6.2
980,WBGene00003033,OVOL1,lin-48,caenorhabditis_elegans,1,1,3,5,0,0,1.6,1.6
982,ENSG00000172845,SP3,SP3,homo_sapiens,3,15,9,24,1.6,3.9,3.2,8.7
982,ENSMUSG00000027109,SP3,Sp3,mus_musculus,2,15,3,23,1,3.9,1.6,6.5
982,ENSXETG00000008503,SP3,sp3,xenopus_tropicalis,2,14,8,24,1,3.8,3,7.8
982,FBgn0039169,SP3,Spps,drosophila_melanogaster,2,4,6,12,1,2,2.6,5.6
982,WBGene00011926,SP3,sptf-2,caenorhabditis_elegans,1,2,3,6,0,1,1.6,2.6
987,ENSG00000173068,BNC2,BNC2,homo_sapiens,13,2,13,28,3.7,1,3.7,8.4
987,ENSMUSG00000028487,BNC2,Bnc2,mus_musculus,16,2,17,35,4,1,4.1,9.1
987,ENSXETG00000018036,BNC2,bnc2,xenopus_tropicalis,1,2,4,7,0,1,2,3
987,FBgn0000459,BNC2,disco,drosophila_melanogaster,2,2,2,6,1,1,1,3
987,WBGene00044791,BNC2,bnc-1,caenorhabditis_elegans,1,1,2,4,0,0,1,1
993,ENSG00000173404,INSM1,INSM1,homo_sapiens,1,2,4,7,0,1,2,3
993,ENSMUSG00000068154,INSM1,Insm1,mus_musculus,1,2,4,7,0,1,2,3
993,ENSXETG00000002917,INSM1,insm2,xenopus_tropicalis,1,1,3,5,0,0,1.6,1.6
993,FBgn0028999,INSM1,nerfin-1,drosophila_melanogaster,1,2,2,5,0,1,1,2
993,WBGene00001210,INSM1,egl-46,caenorhabditis_elegans,1,1,1,3,0,0,0,0
995,ENSG00000173473,SMARCC1,SMARCC1,homo_sapiens,1,2,2,5,0,1,1,2
995,ENSMUSG00000032481,SMARCC1,Smarcc1,mus_musculus,6,2,7,15,2.6,1,2.8,6.4
995,ENSXETG00000014492,SMARCC1,smarcc1,xenopus_tropicalis,1,2,4,7,0,1,2,3
995,FBgn0002783,SMARCC1,mor,drosophila_melanogaster,2,1,4,7,1,0,2,3
995,WBGene00004203,SMARCC1,swsn-1,caenorhabditis_elegans,4,1,8,9,2,0,3,5
998,ENSG00000173757,STAT5B,STAT5B,homo_sapiens,2,7,1,10,1,2.8,0,3.8
998,ENSMUSG00000020919,STAT5B,Stat5b,mus_musculus,2,7,2,11,1,2.8,1,4.8
998,ENSXETG00000000836,STAT5B,stat5b,xenopus_tropicalis,1,6,2,9,0,2.6,1,3.6
998,FBgn0016917,STAT5B,Stat92E,drosophila_melanogaster,11,1,11,23,3.5,0,3.5,6.9
998,WBGene00013111,STAT5B,sta-1,caenorhabditis_elegans,3,1,0,4,1.6,0,0,1.6
999,ENSG00000173875,ZNF791,ZNF791,homo_sapiens,3,38,21,62,1.6,5.2,4.4,11.2
999,ENSMUSG00000074194,ZNF791,Zfp791,mus_musculus,1,97,16,114,0,6.6,4,10.6
999,WBGene00021931,ZNF791,Y55F3AM.14,caenorhabditis_elegans,1,1,11,13,0,0,3.5,3.5
1000,ENSG00000173917,HOXB2,HOXB2,homo_sapiens,1,20,1,22,0,4.3,0,4.3
1000,ENSMUSG00000075588,HOXB2,Hoxb2,mus_musculus,1,20,1,2,0,4.3,0,4.3
1000,FBgn0004054,HOXB2,zen2,drosophila_melanogaster,2,11,2,15,1,3.5,1,5.5
1000,WBGene00003102,HOXB2,mab-5,caenorhabditis_elegans,1,6,1,8,0,2.6,0,2.6
1001,ENSG00000173976,RAX2,RAX2,homo_sapiens,2,15,2,19,1,3.9,1,5.9
1001,WBGene00000433,RAX2,ceh-8,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
1002,ENSG00000174197,MGA,MGA,homo_sapiens,9,4,11,24,3.2,2,3.5,8.6
1002,ENSMUSG00000033943,MGA,Mga,mus_musculus,5,4,10,19,2.3,2,3.3,7.6
1002,ENSXETG00000000051,MGA,mga,xenopus_tropicalis,1,3,2,6,0,1.6,1,2.6
1002,WBGene00006554,MGA,tbx-35,caenorhabditis_elegans,1,12,1,14,0,3.6,0,3.6
1004,ENSG00000174279,EVX2,EVX2,homo_sapiens,1,20,1,22,0,4.3,0,4.3
1004,ENSMUSG00000001815,EVX2,Evx2,mus_musculus,2,20,2,24,1,4.3,1,6.3
1004,FBgn0000606,EVX2,eve,drosophila_melanogaster,1,11,1,13,0,3.5,0,3.5
1004,WBGene00006873,EVX2,vab-7,caenorhabditis_elegans,1,6,1,8,0,2.6,0,2.6
1009,ENSG00000174576,NPAS4,NPAS4,homo_sapiens,1,1,3,5,0,0,1.6,1.6
1009,ENSMUSG00000045903,NPAS4,Npas4,mus_musculus,1,1,3,5,0,0,1.6,1.6
1009,ENSXETG00000020576,NPAS4,npas4,xenopus_tropicalis,2,1,4,7,1,0,2,3
1009,FBgn0039411,NPAS4,dys,drosophila_melanogaster,3,1,6,10,1.6,0,2.6,4.2
1009,WBGene00000521,NPAS4,cky-1,caenorhabditis_elegans,2,1,4,7,1,0,2,3
1013,ENSG00000174738,NR1D2,NR1D2,homo_sapiens,1,8,1,10,0,3,0,3
1013,ENSMUSG00000021775,NR1D2,Nr1d2,mus_musculus,1,8,1,10,0,3,0,3
1013,ENSXETG00000003869,NR1D2,nr1d2,xenopus_tropicalis,0,10,4,16,0,3.3,2,5.3
1013,FBgn0000568,NR1D2,Eip75B,drosophila_melanogaster,7,8,6,21,2.8,3,2.6,8.4
1013,WBGene00003675,NR1D2,nhr-85,caenorhabditis_elegans,2,10,1,11,1,3.3,0,4.3
1015,ENSG00000174963,ZIC4,ZIC4,homo_sapiens,9,18,24,51,3.2,4.2,4.6,11.9
1015,ENSMUSG00000036972,ZIC4,Zic4,mus_musculus,6,18,13,37,2.6,4.2,3.7,10.5
1015,ENSXETG00000015475,ZIC4,zic4,xenopus_tropicalis,1,14,4,19,0,3.8,2,5.8
1015,FBgn0003002,ZIC4,opa,drosophila_melanogaster,1,0,4,12,0,0,2,2
1015,WBGene00004335,ZIC4,ref-2,caenorhabditis_elegans,3,3,12,18,1.6,1.6,3.6,6.8
1020,ENSG00000175325,PROP1,PROP1,homo_sapiens,1,13,1,15,0,3.7,0,3.7
1020,ENSMUSG00000044542,PROP1,Prop1,mus_musculus,0,13,1,16,0,3.7,0,3.7
1020,FBgn0052532,PROP1,CG32532,drosophila_melanogaster,3,4,3,10,1.6,2,1.6,5.2
1020,WBGene00006778,PROP1,unc-42,caenorhabditis_elegans,5,8,4,17,2.3,3,2,7.3
1025,ENSG00000175691,ZNF77,ZNF77,homo_sapiens,1,38,13,52,0,5.2,3.7,8.9
1025,WBGene00021931,ZNF77,Y55F3AM.14,caenorhabditis_elegans,1,1,11,13,0,0,3.5,3.5
1026,ENSG00000175727,MLXIP,MLXIP,homo_sapiens,6,3,4,13,2.6,1.6,2,6.2
1026,ENSMUSG00000038342,MLXIP,Mlxip,mus_musculus,2,3,1,6,1,1.6,0,2.6
1026,ENSXETG00000003773,MLXIP,mlxip,xenopus_tropicalis,2,3,3,8,1,1.6,1.6,4.2
1026,FBgn0032940,MLXIP,Mio,drosophila_melanogaster,11,2,11,24,3.5,1,3.5,7.9
1026,WBGene00003378,MLXIP,mml-1,caenorhabditis_elegans,2,2,2,6,1,1,1,3
1029,ENSG00000175832,ETV4,ETV4,homo_sapiens,8,13,7,28,3,3.7,2.8,9.5
1029,ENSMUSG00000017724,ETV4,Etv4,mus_musculus,3,13,3,19,1.6,3.7,1.6,6.9
1029,ENSXETG00000030031,ETV4,ETV4,xenopus_tropicalis,1,12,0,13,0,3.6,0,3.6
1029,FBgn0039225,ETV4,Ets96B,drosophila_melanogaster,2,5,2,9,1,2.3,1,4.3
1029,WBGene00016600,ETV4,ets-5,caenorhabditis_elegans,2,2,2,6,1,1,1,3
1031,ENSG00000176009,ASCL3,ASCL3,homo_sapiens,1,5,1,7,0,2.3,0,2.3
1031,ENSMUSG00000035951,ASCL3,Ascl3,mus_musculus,1,5,1,7,0,2.3,0,2.3
1031,WBGene00001952,ASCL3,hlh-6,caenorhabditis_elegans,1,1,1,3,0,0,0,0
1033,ENSG00000176083,ZNF683,ZNF683,homo_sapiens,9,2,12,23,3.2,1,3.6,7.8
1033,ENSMUSG00000049410,ZNF683,Zfp683,mus_musculus,1,2,3,6,0,1,1.6,2.6
1033,FBgn0035625,ZNF683,Blimp-1,drosophila_melanogaster,6,1,30,37,2.6,0,4.9,7.5
1033,WBGene00003847,ZNF683,blmp-1,caenorhabditis_elegans,2,1,12,15,1,0,3.6,4.6
1035,ENSG00000176165,FOXG1,FOXG1,homo_sapiens,1,14,1,16,0,3.8,0,3.8
1035,ENSMUSG00000020950,FOXG1,Foxg1,mus_musculus,2,16,2,20,1,4,1,6
1035,FBgn0004567,FOXG1,slp2,drosophila_melanogaster,1,6,1,8,0,2.6,0,2.6
1035,WBGene00001434,FOXG1,fkh-2,caenorhabditis_elegans,3,5,3,11,1.6,2.3,1.6,5.5
1037,ENSG00000176256,HMGB4,HMGB4,homo_sapiens,2,4,4,10,1,2,2,5
1037,ENSMUSG00000048686,HMGB4,Hmgb4,mus_musculus,1,4,2,7,0,2,1,3
1037,FBgn0011764,HMGB4,Dsp1,drosophila_melanogaster,7,1,14,22,2.8,0,3.8,6.6
1037,WBGene00001972,HMGB4,hmg-1.2,caenorhabditis_elegans,5,1,10,16,2.3,0,3.3,5.6
1041,ENSG00000176399,DMRTA1,DMRTA1,homo_sapiens,1,6,1,8,0,2.6,0,2.6
1041,ENSMUSG00000043753,DMRTA1,Dmrta1,mus_musculus,1,6,1,8,0,2.6,0,2.6
1041,ENSXETG00000005462,DMRTA1,dmrta1,xenopus_tropicalis,1,5,1,7,0,2.3,0,2.3
1041,FBgn0039683,DMRTA1,dmrt99B,drosophila_melanogaster,1,4,1,6,0,2,0,2
1041,WBGene00007776,DMRTA1,dmd-4,caenorhabditis_elegans,1,6,1,8,0,2.6,0,2.6
1048,ENSG00000176887,SOX11,SOX11,homo_sapiens,1,17,1,19,0,4.1,0,4.1
1048,ENSMUSG00000063632,SOX11,Sox11,mus_musculus,1,16,1,18,0,4,0,4
1048,ENSXETG00000024011,SOX11,sox12,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
1048,FBgn0005612,SOX11,Sox14,drosophila_melanogaster,3,7,3,13,1.6,2.8,1.6,6
1048,WBGene00004771,SOX11,sem-2,caenorhabditis_elegans,2,3,2,7,1,1.6,1,3.6
1049,ENSG00000176946,THAP4,THAP4,homo_sapiens,4,1,1,6,2,0,0,2
1049,ENSMUSG00000026279,THAP4,Thap4,mus_musculus,3,1,1,5,1.6,0,0,1.6
1049,ENSXETG00000031164,THAP4,thap4,xenopus_tropicalis,1,1,1,3,0,0,0,0
1049,WBGene00012143,THAP4,T28H10.2,caenorhabditis_elegans,1,4,1,6,0,2,0,2
1054,ENSG00000177374,HIC1,HIC1,homo_sapiens,7,16,21,28,2.8,4,4.4,11.2
1054,ENSMUSG00000043099,HIC1,Hic1,mus_musculus,1,15,6,22,0,3.9,2.6,6.5
1054,ENSXETG00000023803,HIC1,hic1,xenopus_tropicalis,1,17,6,24,0,4.1,2.6,6.7
1054,WBGene00016154,HIC1,C27A12.2,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
1056,ENSG00000177463,NR2C2,NR2C2,homo_sapiens,10,12,6,28,3.3,3.6,2.6,9.5
1056,ENSMUSG00000005893,NR2C2,Nr2c2,mus_musculus,3,12,2,17,1.6,3.6,1,6.2
1056,ENSXETG00000004817,NR2C2,nr2c2,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
1056,FBgn0015239,NR2C2,Hr78,drosophila_melanogaster,6,6,6,18,2.6,2.6,2.6,7.8
1056,WBGene00022423,NR2C2,nhr-41,caenorhabditis_elegans,7,4,6,18,2.8,2,2.6,7.4
1057,ENSG00000177468,OLIG3,OLIG3,homo_sapiens,1,5,1,7,0,2.3,0,2.3
1057,ENSMUSG00000045591,OLIG3,Olig3,mus_musculus,1,5,1,7,0,2.3,0,2.3
1057,ENSXETG00000022490,OLIG3,olig3,xenopus_tropicalis,1,5,1,7,0,2.3,0,2.3
1057,WBGene00001960,OLIG3,hlh-16,caenorhabditis_elegans,1,4,1,6,0,2,0,2
1060,ENSG00000177551,NHLH2,NHLH2,homo_sapiens,3,11,3,17,1.6,3.5,1.6,6.6
1060,ENSMUSG00000048540,NHLH2,Nhlh2,mus_musculus,3,11,3,17,1.6,3.5,1.6,6.6
1060,FBgn0011277,NHLH2,HLH4C,drosophila_melanogaster,2,5,2,9,1,2.3,1,4.3
1060,WBGene00001959,NHLH2,hlh-15,caenorhabditis_elegans,1,2,1,3,0,1,0,1
1061,ENSG00000177599,ZNF491,ZNF491,homo_sapiens,2,37,15,54,1,5.2,3.9,10.1
1061,WBGene00021931,ZNF491,Y55F3AM.14,caenorhabditis_elegans,1,1,11,13,0,0,3.5,3.5
1064,ENSG00000177732,SOX12,SOX12,homo_sapiens,1,17,1,19,0,4.1,0,4.1
1064,ENSMUSG00000051817,SOX12,Sox12,mus_musculus,2,16,2,20,1,4,1,6
1064,ENSXETG00000024011,SOX12,sox12,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
1064,FBgn0005612,SOX12,Sox14,drosophila_melanogaster,3,7,3,13,1.6,2.8,1.6,6
1064,WBGene00004771,SOX12,sem-2,caenorhabditis_elegans,2,3,2,7,1,1.6,1,3.6
1071,ENSG00000178177,LCORL,LCORL,homo_sapiens,3,2,2,7,1.6,1,1,3.6
1071,ENSMUSG00000015882,LCORL,Lcorl,mus_musculus,0,2,2,11,0,1,1,2
1071,ENSXETG00000031509,LCORL,LCORL,xenopus_tropicalis,1,1,1,3,0,0,0,0
1071,FBgn0264490,LCORL,Eip93F,drosophila_melanogaster,3,1,3,7,1.6,0,1.6,3.2
1071,WBGene00011315,LCORL,mbr-1,caenorhabditis_elegans,1,1,2,4,0,0,1,1
1076,ENSG00000178403,NEUROG2,NEUROG2,homo_sapiens,1,10,1,12,0,3.3,0,3.3
1076,ENSMUSG00000027967,NEUROG2,Neurog2,mus_musculus,1,10,1,12,0,3.3,0,3.3
1076,ENSXETG00000024100,NEUROG2,neurog2,xenopus_tropicalis,1,9,2,12,0,3.2,1,4.2
1076,FBgn0015550,NEUROG2,tap,drosophila_melanogaster,1,5,1,7,0,2.3,0,2.3
1076,WBGene00003595,NEUROG2,ngn-1,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
1077,ENSG00000178573,MAF,MAF,homo_sapiens,3,7,3,13,1.6,2.8,1.6,6
1077,ENSMUSG00000055435,MAF,Maf,mus_musculus,2,7,2,11,1,2.8,1,4.8
1077,ENSXETG00000000172,MAF,maf,xenopus_tropicalis,1,7,3,11,0,2.8,1.6,4.4
1077,FBgn0000964,MAF,tj,drosophila_melanogaster,2,2,0,4,1,1,0,2
1077,WBGene00077521,MAF,maf-1,caenorhabditis_elegans,1,1,0,2,0,0,0,0
1089,ENSG00000179348,GATA2,GATA2,homo_sapiens,5,6,6,15,2.3,2.6,2.6,7.5
1089,ENSMUSG00000015053,GATA2,Gata2,mus_musculus,3,6,4,13,1.6,2.6,2,6.2
1089,ENSXETG00000016171,GATA2,gata2,xenopus_tropicalis,1,6,2,9,0,2.6,1,3.6
1089,FBgn0001138,GATA2,grn,drosophila_melanogaster,3,5,6,11,1.6,2.3,2.6,6.5
1089,WBGene00001249,GATA2,elt-1,caenorhabditis_elegans,6,5,10,21,2.6,2.3,3.3,8.2
1090,ENSG00000179361,ARID3B,ARID3B,homo_sapiens,3,7,5,15,1.6,2.8,2.3,6.7
1090,ENSMUSG00000004661,ARID3B,Arid3b,mus_musculus,6,7,7,20,2.6,2.8,2.8,8.2
1090,ENSXETG00000010647,ARID3B,arid3b,xenopus_tropicalis,1,7,1,9,0,2.8,0,2.8
1090,WBGene00000476,ARID3B,cfi-1,caenorhabditis_elegans,1,3,2,6,0,1.6,1,2.6
1091,ENSG00000179388,EGR3,EGR3,homo_sapiens,3,5,6,14,1.6,2.3,2.6,6.5
1091,ENSMUSG00000033730,EGR3,Egr3,mus_musculus,1,5,3,9,0,2.3,1.6,3.9
1091,ENSXETG00000031881,EGR3,EGR3,xenopus_tropicalis,1,5,3,9,0,2.3,1.6,3.9
1091,FBgn0003499,EGR3,sr,drosophila_melanogaster,5,2,12,19,2.3,1,3.6,6.9
1091,WBGene00043705,EGR3,egrh-2,caenorhabditis_elegans,4,5,12,21,2,2.3,3.6,7.9
1092,ENSG00000179456,ZBTB18,ZBTB18,homo_sapiens,2,16,10,28,1,4,3.3,8.3
1092,ENSMUSG00000063659,ZBTB18,Zbtb18,mus_musculus,11,15,21,47,3.5,3.9,4.4,11.8
1092,ENSXETG00000014541,ZBTB18,zbtb18,xenopus_tropicalis,1,17,5,23,0,4.1,2.3,6.4
1092,WBGene00016154,ZBTB18,C27A12.2,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
1095,ENSG00000179627,ZBTB42,ZBTB42,homo_sapiens,2,16,10,28,1,4,3.3,8.3
1095,ENSMUSG00000037638,ZBTB42,Zbtb42,mus_musculus,3,15,5,23,1.6,3.9,2.3,7.8
1095,ENSXETG00000008601,ZBTB42,znf238.2,xenopus_tropicalis,1,17,5,23,0,4.1,2.3,6.4
1095,WBGene00016154,ZBTB42,C27A12.2,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
1100,ENSG00000179930,ZNF648,ZNF648,homo_sapiens,1,1,10,12,0,0,3.3,3.3
1100,ENSMUSG00000066797,ZNF648,Zfp648,mus_musculus,1,1,10,12,0,0,3.3,3.3
1100,FBgn0029928,ZNF648,CG3032,drosophila_melanogaster,2,1,16,19,1,0,4,5
1100,WBGene00010264,ZNF648,F58G1.2,caenorhabditis_elegans,4,2,12,18,2,1,3.6,6.6
1116,ENSG00000180828,BHLHE22,BHLHE22,homo_sapiens,1,5,1,7,0,2.3,0,2.3
1116,ENSMUSG00000025128,BHLHE22,Bhlhe22,mus_musculus,1,5,1,7,0,2.3,0,2.3
1116,ENSXETG00000006104,BHLHE22,bhlhe23,xenopus_tropicalis,1,5,1,2,0,2.3,0,2.3
1116,FBgn0032651,BHLHE22,Oli,drosophila_melanogaster,4,1,4,9,2,0,2,4
1116,WBGene00001961,BHLHE22,hlh-17,caenorhabditis_elegans,1,4,1,6,0,2,0,2
1117,ENSG00000180855,ZNF443,ZNF443,homo_sapiens,1,38,19,58,0,5.2,4.2,9.5
1117,WBGene00021931,ZNF443,Y55F3AM.14,caenorhabditis_elegans,1,1,11,13,0,0,3.5,3.5
1127,ENSG00000181472,ZBTB2,ZBTB2,homo_sapiens,1,16,4,21,0,4,2,6
1127,ENSMUSG00000075327,ZBTB2,Zbtb2,mus_musculus,2,15,8,25,1,3.9,3,7.9
1127,ENSXETG00000012362,ZBTB2,zbtb2,xenopus_tropicalis,1,17,4,22,0,4.1,2,6.1
1127,WBGene00016154,ZBTB2,C27A12.2,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
1134,ENSG00000181896,ZNF101,ZNF101,homo_sapiens,4,38,21,63,2,5.2,4.4,11.6
1134,WBGene00021931,ZNF101,Y55F3AM.14,caenorhabditis_elegans,1,1,11,13,0,0,3.5,3.5
1135,ENSG00000181965,NEUROG1,NEUROG1,homo_sapiens,1,10,1,12,0,3.3,0,3.3
1135,ENSMUSG00000048904,NEUROG1,Neurog1,mus_musculus,1,10,1,12,0,3.3,0,3.3
1135,ENSXETG00000007898,NEUROG1,neurog1,xenopus_tropicalis,2,9,3,14,1,3.2,1.6,5.8
1135,FBgn0015550,NEUROG1,tap,drosophila_melanogaster,1,5,1,7,0,2.3,0,2.3
1135,WBGene00003595,NEUROG1,ngn-1,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
1138,ENSG00000182158,CREB3L2,CREB3L2,homo_sapiens,7,5,2,14,2.8,2.3,1,6.1
1138,ENSMUSG00000038648,CREB3L2,Creb3l2,mus_musculus,1,5,1,7,0,2.3,0,2.3
1138,ENSXETG00000033093,CREB3L2,CREB3L2,xenopus_tropicalis,1,4,1,6,0,2,0,2
1138,FBgn0004396,CREB3L2,CrebA,drosophila_melanogaster,2,1,2,5,1,0,1,2
1138,WBGene00016162,CREB3L2,crh-2,caenorhabditis_elegans,4,2,4,10,2,1,2,5
1142,ENSG00000182742,HOXB4,HOXB4,homo_sapiens,1,16,1,18,0,4,0,4
1142,ENSMUSG00000038692,HOXB4,Hoxb4,mus_musculus,1,15,1,17,0,3.9,0,3.9
1142,ENSXETG00000021973,HOXB4,hoxb4,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
1142,FBgn0000439,HOXB4,Dfd,drosophila_melanogaster,1,6,1,8,0,2.6,0,2.6
1142,WBGene00003024,HOXB4,lin-39,caenorhabditis_elegans,2,1,2,5,1,0,1,2
1143,ENSG00000182759,MAFA,MAFA,homo_sapiens,1,7,1,9,0,2.8,0,2.8
1143,ENSMUSG00000047591,MAFA,Mafa,mus_musculus,1,7,1,9,0,2.8,0,2.8
1143,ENSXETG00000032364,MAFA,MAFA,xenopus_tropicalis,1,7,1,9,0,2.8,0,2.8
1143,FBgn0000964,MAFA,tj,drosophila_melanogaster,2,2,0,4,1,1,0,2
1143,WBGene00077521,MAFA,maf-1,caenorhabditis_elegans,1,1,0,2,0,0,0,0
1146,ENSG00000182979,MTA1,MTA1,homo_sapiens,5,5,11,21,2.3,2.3,3.5,8.1
1146,ENSMUSG00000021144,MTA1,Mta1,mus_musculus,5,6,15,26,2.3,2.6,3.9,8.8
1146,ENSXETG00000017948,MTA1,mta1,xenopus_tropicalis,1,4,2,7,0,2,1,3
1146,FBgn0027951,MTA1,MTA1-like,drosophila_melanogaster,4,2,16,22,2,1,4,7
1146,WBGene00003025,MTA1,lin-40,caenorhabditis_elegans,4,2,12,18,2,1,3.6,6.6
1151,ENSG00000183434,TFDP3,TFDP3,homo_sapiens,1,3,0,4,0,1.6,0,1.6
1151,ENSMUSG00000038482,TFDP3,Tfdp1,mus_musculus,1,2,0,3,0,1,0,1
1151,ENSXETG00000017776,TFDP3,tfdp1,xenopus_tropicalis,1,2,2,5,0,1,1,2
1151,FBgn0011763,TFDP3,Dp,drosophila_melanogaster,3,1,0,1,1.6,0,0,1.6
1151,WBGene00001061,TFDP3,dpl-1,caenorhabditis_elegans,1,1,0,2,0,0,0,0
1158,ENSG00000184221,OLIG1,OLIG1,homo_sapiens,2,5,1,6,1,2.3,0,3.3
1158,ENSMUSG00000046160,OLIG1,Olig1,mus_musculus,1,5,1,7,0,2.3,0,2.3
1158,ENSXETG00000033110,OLIG1,OLIG1,xenopus_tropicalis,1,5,1,7,0,2.3,0,2.3
1158,WBGene00001960,OLIG1,hlh-16,caenorhabditis_elegans,1,4,1,6,0,2,0,2
1160,ENSG00000184302,SIX6,SIX6,homo_sapiens,1,6,1,8,0,2.6,0,2.6
1160,ENSMUSG00000021099,SIX6,Six6,mus_musculus,1,6,1,2,0,2.6,0,2.6
1160,ENSXETG00000016945,SIX6,six6,xenopus_tropicalis,1,5,1,7,0,2.3,0,2.3
1160,FBgn0025360,SIX6,Optix,drosophila_melanogaster,3,3,2,8,1.6,1.6,1,4.2
1160,WBGene00000453,SIX6,ceh-32,caenorhabditis_elegans,1,4,1,6,0,2,0,2
1162,ENSG00000184481,FOXO4,FOXO4,homo_sapiens,2,5,2,9,1,2.3,1,4.3
1162,ENSMUSG00000042903,FOXO4,Foxo4,mus_musculus,2,5,2,9,1,2.3,1,4.3
